TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,5457.840,2370.510,1217.760,1587.560,195.370,30.390
00:35,5430.150,2356.170,1216.320,1581.980,193.500,30.300
00:40,5386.820,2338.080,1195.980,1577.130,193.140,30.370
00:45,5364.760,2324.030,1201.920,1566.750,193.850,30.280
00:50,5337.400,2313.090,1195.770,1554.140,191.190,30.130
00:55,5313.220,2305.960,1188.130,1546.470,190.740,29.920
01:00,5274.960,2287.640,1179.600,1534.280,190.140,29.990
01:05,5244.600,2279.430,1174.500,1524.530,188.690,29.980
01:10,5214.630,2265.280,1166.540,1511.800,188.450,29.920
01:15,5183.920,2252.450,1157.640,1506.600,188.030,29.940
01:20,5152.740,2227.130,1153.830,1505.620,187.350,29.780
01:25,5138.410,2217.510,1154.100,1501.320,187.150,29.940
01:30,5119.700,2215.550,1145.640,1493.470,186.840,29.770
01:35,5083.630,2198.580,1141.300,1480.630,185.440,29.770
01:40,5061.680,2194.070,1135.440,1468.170,186.250,29.650
01:45,5042.840,2183.040,1125.380,1470.740,186.090,29.530
01:50,5015.820,2170.230,1120.080,1463.730,184.400,29.580
01:55,5008.500,2169.510,1118.700,1460.410,182.370,29.550
02:00,4984.800,2158.390,1114.340,1455.000,183.230,29.620
02:05,4951.680,2145.420,1100.600,1447.040,181.540,29.520
02:10,4925.270,2131.050,1094.820,1441.320,181.810,29.500
02:15,4919.060,2130.170,1093.450,1437.940,182.300,29.400
02:20,4893.620,2116.830,1090.780,1429.280,180.650,29.180
02:25,4873.730,2114.840,1079.430,1422.810,181.150,29.260
02:30,4849.280,2103.120,1074.150,1418.560,180.150,29.040
02:35,4834.020,2091.990,1073.290,1410.960,179.530,29.190
02:40,4806.870,2081.630,1065.210,1405.030,180.290,28.990
02:45,4779.460,2069.090,1058.660,1396.840,180.570,28.900
02:50,4768.190,2053.700,1060.360,1398.750,180.440,28.930
02:55,4726.920,2035.520,1054.680,1383.670,179.310,28.800
03:00,4710.750,2030.160,1052.390,1378.430,179.330,28.690
03:05,4684.600,2015.610,1046.630,1370.080,178.960,28.730
03:10,4661.530,2010.330,1038.150,1362.490,177.510,28.700
03:15,4647.190,1999.400,1033.190,1364.090,177.980,28.680
03:20,4637.830,2000.590,1029.130,1356.330,178.450,28.550
03:25,4626.320,1992.720,1026.820,1352.940,178.240,28.690
03:30,4593.970,1975.470,1023.960,1344.910,177.440,28.560
03:35,4585.390,1977.020,1020.470,1339.050,177.240,28.640
03:40,4559.930,1968.340,1011.440,1331.470,177.130,28.540
03:45,4543.630,1963.490,1004.170,1327.480,176.580,28.490
03:50,4536.490,1959.440,1002.800,1325.950,176.780,28.490
03:55,4498.240,1948.780,990.570,1317.340,174.280,28.340
04:00,4498.540,1948.620,989.720,1313.520,173.930,28.480
04:05,4486.430,1937.070,988.250,1314.810,175.270,28.400
04:10,4465.890,1931.470,981.770,1309.800,175.190,28.490
04:15,4468.310,1935.090,980.270,1306.280,175.860,28.380
04:20,4426.780,1907.090,972.490,1302.630,174.130,28.230
04:25,4429.390,1924.100,968.530,1292.580,173.720,28.330
04:30,4428.120,1912.960,971.220,1298.770,174.380,28.440
04:35,4402.790,1910.770,962.790,1284.450,174.500,28.410
04:40,4393.550,1908.390,964.070,1275.580,176.080,28.430
04:45,4382.840,1901.030,961.710,1277.540,172.860,28.570
04:50,4369.210,1888.430,961.580,1276.340,173.190,28.450
04:55,4345.100,1882.620,949.110,1268.530,174.800,28.610
05:00,4326.440,1876.740,943.740,1261.590,175.040,28.670
05:05,4338.170,1873.330,954.550,1264.000,175.560,29.550
05:10,4325.960,1869.980,953.750,1257.660,173.580,29.890
05:15,4305.450,1859.140,947.550,1256.050,172.590,30.120
05:20,4311.250,1862.580,944.070,1262.160,173.540,30.360
05:25,4300.190,1861.140,939.500,1255.270,173.080,30.160
05:30,4273.870,1855.480,933.490,1244.680,173.200,29.810
05:35,4255.860,1841.000,930.890,1239.710,173.510,29.760
05:40,4242.330,1826.680,934.780,1237.510,173.110,29.830
05:45,4223.370,1826.680,924.520,1227.040,172.150,29.820
05:50,4240.720,1815.650,943.270,1240.280,171.550,29.650
05:55,4240.690,1813.720,934.590,1249.970,172.200,30.000
06:00,4246.510,1818.300,938.360,1246.780,172.150,30.330
06:05,4235.000,1820.800,935.990,1234.020,173.720,30.440
06:10,4247.680,1828.340,937.440,1235.810,176.230,30.420
06:15,4279.050,1835.970,945.550,1251.110,174.940,30.560
06:20,4267.350,1828.770,957.190,1234.760,175.400,30.580
