TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,4543.520,1966.890,1043.170,1329.820,136.110,24.260
00:35,4511.800,1959.760,1034.610,1316.450,133.690,24.550
00:40,4499.900,1953.180,1031.450,1314.290,133.930,24.320
00:45,4487.290,1945.420,1026.030,1314.230,132.360,24.240
00:50,4466.740,1933.630,1024.730,1310.200,131.600,24.160
00:55,4443.350,1925.180,1018.030,1302.280,131.250,24.180
01:00,4427.250,1919.120,1012.440,1294.770,130.580,24.100
01:05,4391.520,1907.080,1005.200,1283.600,129.940,23.920
01:10,4362.500,1895.600,1001.980,1269.030,130.270,23.870
01:15,4342.200,1889.440,994.000,1263.880,129.880,23.670
01:20,4336.210,1886.470,991.120,1265.130,128.480,23.720
01:25,4317.980,1876.630,988.940,1258.690,129.030,23.750
01:30,4304.630,1868.350,985.120,1260.930,129.010,23.650
01:35,4281.220,1858.690,978.280,1252.030,127.730,23.630
01:40,4263.470,1850.330,973.410,1250.540,127.150,23.560
01:45,4250.090,1840.840,969.280,1243.730,127.630,23.500
01:50,4229.260,1833.690,967.040,1238.600,127.210,23.460
01:55,4204.340,1824.670,960.570,1229.390,126.800,23.390
02:00,4183.180,1815.210,954.470,1225.400,125.390,23.340
02:05,4159.930,1802.450,945.550,1222.280,126.840,23.270
02:10,4133.200,1790.410,941.230,1212.760,125.610,23.330
02:15,4115.540,1784.320,937.210,1206.570,125.640,23.040
02:20,4092.720,1769.590,932.890,1203.460,124.690,23.180
02:25,4083.450,1766.490,931.170,1200.330,123.330,23.060
02:30,4069.380,1759.480,930.210,1193.530,123.970,23.090
02:35,4054.460,1752.610,925.850,1190.740,123.370,22.950
02:40,4025.170,1741.210,919.830,1181.240,121.970,22.850
02:45,4013.310,1733.280,916.680,1179.680,122.750,22.860
02:50,3997.620,1727.660,914.790,1173.660,120.630,22.950
02:55,3985.110,1724.080,910.840,1171.970,121.180,22.890
03:00,3976.890,1717.120,907.920,1168.340,122.700,22.770
03:05,3966.430,1719.130,908.650,1155.950,121.840,22.680
03:10,3935.000,1702.740,901.830,1149.030,120.960,22.800
03:15,3912.130,1694.830,895.090,1141.270,121.660,22.790
03:20,3903.040,1685.300,890.890,1145.440,121.310,22.820
03:25,3891.860,1682.970,882.730,1148.040,118.550,22.610
03:30,3873.290,1674.610,881.610,1137.700,120.130,22.540
03:35,3866.220,1677.290,880.410,1128.920,120.210,22.690
