TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,5063.140,2258.250,1156.740,1421.030,152.790,26.620
00:35,5018.390,2235.610,1146.460,1411.100,151.890,26.620
00:40,4999.850,2224.420,1144.300,1405.770,151.460,26.680
00:45,4963.290,2210.210,1134.800,1395.130,149.710,26.560
00:50,4949.200,2202.600,1130.150,1392.580,150.210,26.640
00:55,4922.150,2187.030,1128.060,1383.440,148.430,26.410
01:00,4896.520,2175.960,1120.890,1377.790,148.870,26.470
01:05,4871.620,2169.500,1116.480,1365.560,148.060,26.330
01:10,4834.680,2157.150,1101.520,1356.080,147.440,26.250
01:15,4815.660,2142.740,1100.100,1352.860,147.940,26.210
01:20,4787.800,2124.900,1093.400,1351.820,146.140,26.140
01:25,4766.930,2121.000,1089.950,1338.280,145.620,26.290
01:30,4742.120,2106.060,1082.200,1339.180,142.850,26.140
01:35,4702.980,2083.600,1072.720,1329.650,142.230,25.930
01:40,4690.120,2082.050,1072.270,1322.600,142.870,26.100
01:45,4678.640,2084.340,1065.070,1315.260,143.530,25.830
01:50,4645.780,2069.720,1057.580,1304.940,142.190,25.710
01:55,4605.750,2042.860,1052.790,1299.440,141.570,25.620
02:00,4589.440,2029.700,1052.730,1295.810,142.560,25.640
02:05,4556.990,2018.530,1045.530,1283.610,140.600,25.260
02:10,4517.860,1997.350,1038.580,1278.500,139.140,25.250
02:15,4499.180,1980.530,1033.360,1276.700,140.660,25.150
02:20,4471.320,1965.800,1031.750,1267.440,139.190,24.990
02:25,4455.070,1951.890,1030.620,1266.110,138.820,24.980
02:30,4416.120,1932.080,1022.250,1257.860,137.240,24.920
02:35,4396.470,1925.480,1021.370,1246.000,137.720,24.800
02:40,4390.620,1920.240,1018.800,1247.560,138.310,24.700
02:45,4366.150,1911.750,1012.630,1238.350,137.290,24.610
02:50,4360.000,1909.510,1012.370,1235.040,137.170,24.510
02:55,4379.560,1921.330,1018.320,1237.090,136.730,24.510
03:00,4322.480,1900.250,1003.040,1217.200,135.540,24.540
03:05,4314.460,1890.410,997.530,1220.130,142.870,24.410
03:10,4285.830,1883.320,992.940,1208.400,136.460,24.440
03:15,4252.110,1868.970,985.250,1198.180,136.170,24.340
03:20,4271.870,1882.280,986.770,1204.440,134.960,24.220
03:25,4241.600,1885.710,972.930,1183.840,134.600,24.330
03:30,4227.460,1869.640,969.200,1189.670,135.220,24.130
03:35,4209.800,1857.720,962.520,1189.910,135.110,24.140
03:40,4187.040,1850.180,958.440,1181.080,133.510,24.090
03:45,4182.850,1852.460,955.940,1175.850,134.770,24.010
03:50,4147.010,1832.860,944.810,1171.920,134.180,23.940
03:55,4140.710,1836.410,940.760,1166.550,132.960,23.960
04:00,4127.610,1829.690,940.520,1160.230,132.600,23.930
04:05,4117.150,1825.400,932.220,1162.990,132.860,23.700
04:10,4085.460,1811.510,928.760,1150.190,131.540,23.520
04:15,4080.720,1811.660,923.960,1152.100,131.950,23.400
04:20,4078.030,1816.890,924.930,1142.560,131.910,23.310
04:25,4053.610,1801.850,916.900,1141.150,131.250,23.360
04:30,4035.520,1791.140,912.410,1136.560,133.460,23.510
04:35,4010.330,1781.930,904.830,1127.910,133.690,23.450
04:40,4038.900,1781.940,902.990,1133.630,133.720,23.550
04:45,4025.840,1790.120,907.230,1137.170,133.520,23.600
04:50,3976.440,1766.030,899.920,1117.230,132.540,23.490
04:55,3967.090,1762.360,892.150,1117.150,131.740,23.340
05:00,3942.550,1747.480,888.580,1113.580,131.440,23.570
05:05,3928.130,1735.870,888.420,1112.200,130.630,23.650
05:10,3912.280,1730.840,887.500,1102.340,130.420,23.910
05:15,3896.040,1720.920,883.370,1099.960,129.990,23.700
05:20,3872.170,1705.200,882.640,1095.790,126.910,23.690
05:25,3843.000,1690.540,869.050,1092.720,126.940,23.440
05:30,3793.240,1676.340,854.800,1077.900,125.700,22.540
05:35,3779.670,1664.220,858.010,1074.750,124.200,22.470
05:40,3765.270,1658.600,853.760,1068.640,123.050,22.220
05:45,3742.850,1638.610,854.800,1068.020,123.750,22.310
05:50,3715.490,1637.160,843.070,1055.050,122.950,22.040
05:55,3694.430,1615.820,845.760,1052.620,122.480,21.900
06:00,3703.370,1623.660,841.660,1058.240,124.290,22.360
06:05,3720.580,1627.130,851.890,1057.690,124.940,22.610
06:10,3687.110,1609.500,847.500,1050.740,124.310,22.320
06:15,3685.370,1609.290,839.550,1053.080,124.450,22.430
06:20,3679.740,1597.470,841.000,1062.540,125.840,22.250
06:25,3697.440,1590.760,854.190,1068.730,124.660,22.130
06:30,3671.640,1590.890,849.180,1050.900,124.770,22.170
06:35,3665.450,1596.140,845.120,1040.950,124.890,21.760
06:40,3672.850,1585.320,855.940,1049.090,126.450,22.300
06:45,3641.370,1564.280,851.050,1043.330,125.980,22.240
06:50,3618.640,1555.250,853.060,1026.990,127.090,22.080
06:55,3620.930,1551.290,849.570,1037.060,127.330,21.880
