TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,6273.960,2726.660,1407.240,1844.210,202.310,32.420
00:35,6252.590,2712.210,1405.320,1840.380,202.870,32.400
00:40,6222.390,2702.310,1401.740,1824.600,201.910,32.360
00:45,6188.960,2685.400,1391.460,1819.780,201.460,32.100
00:50,6176.900,2681.990,1387.850,1815.110,201.400,32.140
00:55,6146.560,2665.180,1378.670,1810.770,201.400,32.080
01:00,6089.130,2634.650,1372.910,1791.910,200.490,31.750
01:05,6052.680,2622.190,1363.510,1786.270,200.200,22.690
01:10,6023.340,2609.970,1359.800,1775.350,196.250,25.810
01:15,5989.850,2592.990,1354.450,1761.390,195.360,28.470
01:20,5973.230,2578.380,1351.180,1762.200,195.040,30.200
01:25,5945.640,2568.760,1346.380,1748.120,195.400,31.400
01:30,5908.180,2556.570,1335.570,1759.170,179.620,31.590
01:35,5884.010,2543.060,1327.900,1739.930,185.680,31.530
01:40,5872.340,2535.750,1333.380,1738.100,188.290,31.520
01:45,5843.600,2525.010,1317.310,1725.550,189.320,31.390
01:50,5843.170,2500.870,1331.590,1739.730,182.070,31.540
01:55,5784.320,2490.450,1314.760,1727.690,182.420,31.310
02:00,5763.060,2483.780,1299.810,1720.430,182.090,31.290
02:05,5711.600,2457.520,1300.320,1705.510,181.400,31.030
02:10,5695.040,2438.550,1286.830,1703.440,182.760,30.840
02:15,5685.610,2432.090,1283.770,1710.140,183.170,30.940
02:20,5660.950,2419.060,1279.900,1693.800,183.370,30.940
02:25,5633.170,2405.550,1273.580,1687.580,183.150,30.750
02:30,5611.450,2397.630,1265.640,1678.240,182.710,30.520
02:35,5588.170,2383.860,1262.870,1675.390,182.470,30.580
02:40,5567.140,2376.430,1258.650,1667.350,182.390,30.570
02:45,5552.390,2370.190,1250.190,1668.130,180.920,30.540
02:50,5530.970,2362.310,1246.720,1657.850,182.640,30.550
02:55,5515.370,2354.180,1239.620,1656.430,182.310,30.400
03:00,5503.550,2349.690,1236.880,1652.000,182.440,30.510
03:05,5449.870,2332.960,1225.210,1627.190,182.160,30.440
03:10,5407.770,2317.550,1209.370,1618.370,180.480,30.300
03:15,5405.540,2316.970,1208.390,1617.760,180.910,30.150
03:20,5370.380,2294.840,1207.570,1625.210,181.210,30.020
03:25,5346.850,2288.050,1190.390,1606.250,181.360,29.990
03:30,5357.980,2287.780,1189.560,1615.540,181.210,30.020
03:35,5320.790,2280.430,1182.430,1597.910,180.620,29.940
03:40,5293.460,2264.610,1178.970,1589.350,180.580,29.930
03:45,5279.400,2255.290,1173.310,1590.080,179.940,29.720
03:50,5250.510,2240.020,1168.260,1585.030,180.610,29.750
03:55,5232.460,2233.400,1160.500,1579.530,179.870,29.770
04:00,5197.720,2207.930,1153.840,1574.530,180.040,29.770
04:05,5164.570,2193.320,1151.800,1562.570,179.830,29.730
04:10,5177.840,2208.960,1146.540,1562.080,180.270,29.830
04:15,5161.720,2206.350,1140.240,1555.160,180.990,29.950
04:20,5128.960,2189.180,1130.750,1549.560,180.760,29.720
04:25,5112.040,2187.760,1125.620,1541.370,180.230,29.750
04:30,5102.730,2187.210,1120.510,1534.590,180.060,29.860
04:35,5080.590,2178.370,1117.430,1525.730,179.780,29.940
04:40,5077.810,2170.420,1119.380,1529.290,180.130,29.930
04:45,5040.430,2159.060,1110.020,1515.810,179.540,29.870
04:50,5037.870,2148.100,1112.450,1519.810,180.290,30.060
04:55,5023.360,2142.390,1109.860,1514.030,179.560,30.080
05:00,5022.390,2136.890,1107.830,1517.690,180.170,30.320
