TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,1719.640,696.800,357.790,547.310,89.290,12.350
00:35,1702.110,694.910,346.700,543.700,88.240,12.320
00:40,1686.360,681.110,342.900,545.280,88.640,12.230
00:45,1673.530,678.510,341.780,534.020,88.460,12.140
00:50,1663.790,674.930,340.170,531.400,88.840,12.220
00:55,1656.320,674.880,335.700,531.040,88.100,12.150
01:00,1640.510,669.150,330.770,525.790,87.020,12.170
01:05,1628.010,663.030,331.370,519.220,87.040,12.100
01:10,1600.190,652.820,323.600,509.470,86.910,12.120
01:15,1600.250,649.670,321.650,514.310,87.340,12.110
01:20,1597.730,646.850,319.890,517.840,85.860,12.080
01:25,1595.100,647.800,317.790,515.990,86.350,12.000
01:30,1586.960,640.470,314.390,518.990,86.010,12.060
01:35,1582.220,643.020,314.640,511.530,86.040,11.970
01:40,1565.020,636.190,311.940,505.260,85.310,12.230
01:45,1567.060,637.220,311.680,506.020,84.560,12.260
01:50,1569.210,637.820,312.450,506.300,84.980,12.250
01:55,1565.930,638.160,312.950,503.080,84.620,12.240
02:00,1560.050,634.980,309.670,504.050,84.510,12.240
02:05,1544.050,629.300,305.180,498.990,83.790,12.270
02:10,1534.020,626.210,302.080,493.890,84.420,12.330
02:15,1522.470,623.790,300.820,487.360,84.230,12.200
02:20,1531.200,624.580,300.750,493.980,83.630,12.260
02:25,1540.150,627.020,298.860,503.860,83.550,12.320
02:30,1526.970,622.340,299.870,495.540,83.480,12.190
02:35,1528.830,619.690,298.820,501.100,82.510,12.200
02:40,1510.960,616.470,293.480,491.580,82.910,12.240
02:45,1520.920,621.160,294.430,495.900,82.720,12.260
02:50,1498.890,608.760,287.990,492.680,83.050,12.230
02:55,1508.110,619.060,290.080,489.430,82.990,12.240
03:00,1498.680,611.660,290.480,489.450,83.040,12.220
03:05,1498.130,613.230,289.490,486.070,82.680,12.220
03:10,1494.260,613.910,286.800,484.780,82.780,12.210
03:15,1482.270,607.180,284.510,481.330,82.910,12.330
03:20,1483.870,607.640,282.970,485.440,82.910,12.320
03:25,1491.550,611.760,283.710,483.890,83.190,12.300
03:30,1492.810,614.300,285.420,483.700,82.930,12.320
03:35,1491.240,615.910,284.960,480.490,83.430,12.280
03:40,1497.010,615.460,287.190,485.070,82.700,12.370
03:45,1498.550,620.690,287.430,480.830,83.040,12.280
03:50,1502.750,620.110,286.210,487.650,82.220,12.360
03:55,1495.020,615.340,285.190,485.750,82.200,12.440
04:00,1493.300,617.680,284.410,481.430,83.000,12.530
04:05,1516.880,622.100,289.440,495.190,83.660,12.500
04:10,1523.400,632.660,290.410,490.990,83.140,12.650
04:15,1520.600,629.250,288.630,491.800,83.610,12.690
04:20,1537.790,636.800,291.210,498.220,84.110,12.770
04:25,1540.870,637.970,291.710,499.710,83.900,12.920
04:30,1550.260,642.530,294.340,501.550,84.130,12.930
04:35,1566.010,649.110,298.140,506.980,83.870,13.070
04:40,1577.370,653.990,301.720,509.460,83.930,13.120
04:45,1588.870,661.880,303.890,509.770,83.660,13.310
04:50,1600.770,666.340,307.720,512.060,84.790,13.510
04:55,1624.690,680.010,311.900,518.220,85.020,13.750
05:00,1626.350,686.980,314.790,509.960,85.240,13.820
05:05,1667.250,699.760,321.230,530.500,85.850,14.320
05:10,1711.030,725.660,336.660,534.050,83.920,14.520
05:15,1721.850,721.370,340.780,544.390,83.930,14.810
05:20,1749.610,729.680,340.490,554.770,86.560,14.990
05:25,1763.240,735.370,348.860,559.790,87.090,15.210
05:30,1777.630,744.070,351.040,563.100,86.910,15.480
05:35,1810.380,752.230,360.110,577.910,87.460,15.760
05:40,1856.440,775.610,372.960,586.210,87.790,16.280
05:45,1870.630,772.830,381.950,592.620,88.870,16.640
05:50,1914.090,803.800,386.320,599.730,88.410,17.020
05:55,1937.290,804.220,396.780,613.250,89.050,17.210
06:00,1970.640,823.750,402.200,617.340,91.020,17.570
06:05,2027.240,849.170,414.780,634.380,91.780,17.890
06:10,2044.880,849.840,424.560,641.000,91.900,18.220
06:15,2097.500,869.500,437.100,658.840,93.430,18.590
06:20,2142.170,888.730,452.850,668.140,93.130,18.910
06:25,2178.770,907.820,457.300,680.220,93.790,18.970
06:30,2225.940,920.120,473.480,694.260,94.100,19.250
06:35,2260.220,926.760,480.300,716.220,94.280,19.540
06:40,2277.010,921.060,500.800,719.680,94.410,19.570
06:45,2368.770,960.530,518.170,745.400,95.760,19.880
06:50,2395.400,981.000,524.300,751.220,95.100,20.050
06:55,2453.410,998.670,540.940,775.430,96.470,20.460
07:00,2497.740,1016.580,557.370,781.350,97.820,20.850
07:05,2566.070,1040.240,574.940,806.840,98.350,21.250
07:10,2636.420,1052.560,598.670,833.970,98.810,21.710
07:15,2665.130,1069.840,593.540,855.170,99.270,21.930
07:20,2747.160,1099.920,629.690,869.200,99.980,22.290
07:25,2778.080,1117.270,624.920,885.620,101.190,22.770
07:30,2809.730,1112.630,642.250,899.540,101.060,22.940
07:35,2822.070,1124.390,637.770,907.740,101.870,23.110
07:40,2874.350,1130.340,648.190,941.800,103.330,23.400
07:45,2900.930,1160.690,652.570,932.580,104.650,23.560
07:50,2899.420,1151.170,654.520,937.730,104.100,23.410
07:55,2928.540,1150.250,670.840,951.420,104.800,23.550
08:00,2949.950,1153.040,677.740,960.400,105.540,23.540
08:05,2955.120,1176.540,671.150,955.160,105.350,23.600
08:10,3001.850,1188.510,666.390,989.050,106.660,23.740
08:15,2995.920,1185.340,678.840,971.820,107.400,23.560
08:20,3043.980,1208.390,664.020,1012.640,106.600,23.830
08:25,3059.980,1215.780,675.440,1007.330,107.650,23.880
08:30,3118.390,1233.760,692.080,1033.340,107.740,23.940
08:35,3115.480,1239.150,680.930,1032.990,107.920,23.740
08:40,3112.570,1248.960,685.100,1021.440,107.490,24.120
08:45,3157.550,1267.030,701.610,1029.130,107.810,23.900
08:50,3110.720,1242.960,680.910,1021.040,107.950,23.890
08:55,3168.930,1288.320,677.560,1038.610,108.240,24.110
09:00,3165.370,1279.530,691.730,1031.840,108.070,24.070
09:05,3177.760,1278.650,698.230,1038.970,107.510,23.760
09:10,3239.670,1299.420,713.040,1064.430,107.840,23.950
09:15,3291.370,1315.260,727.280,1086.940,107.660,23.910
09:20,3359.440,1315.000,744.520,1136.830,107.700,23.860
09:25,3381.440,1337.570,739.440,1135.980,108.520,23.670
09:30,3389.940,1336.310,741.460,1147.960,109.160,23.430
09:35,3415.080,1321.630,753.730,1174.570,109.220,23.400
09:40,3433.850,1344.470,763.630,1160.850,109.310,23.320
09:45,3472.610,1347.260,784.540,1176.130,108.610,23.030
09:50,3483.490,1346.430,776.810,1195.550,108.590,23.160
09:55,3489.560,1361.550,770.910,1190.050,108.690,22.840
10:00,3509.800,1353.340,774.070,1211.740,109.810,22.420
10:05,3488.400,1362.130,765.160,1197.960,108.670,22.270
10:10,3505.170,1367.560,781.730,1190.880,108.960,22.190
10:15,3535.910,1372.910,781.610,1214.540,110.730,22.520
10:20,3517.620,1356.160,794.080,1200.870,110.810,22.280
10:25,3539.110,1378.300,795.110,1201.990,111.900,21.850
10:30,3510.760,1342.330,798.420,1203.950,111.780,21.430
10:35,3493.270,1338.320,783.110,1208.130,108.580,20.840
10:40,3519.520,1343.430,785.510,1226.930,108.960,20.650
10:45,3496.300,1356.970,777.470,1199.510,110.070,20.480
10:50,3477.290,1339.830,764.040,1205.920,109.520,20.940
10:55,3531.730,1361.000,787.400,1214.340,112.180,21.140
11:00,3531.580,1340.550,810.350,1212.760,114.150,20.210
11:05,3503.470,1329.320,792.840,1218.740,109.520,19.700
11:10,3469.090,1327.540,776.520,1204.650,107.980,19.350
11:15,3488.080,1332.000,774.140,1220.470,109.050,19.090
11:20,3449.010,1311.170,776.390,1201.600,108.210,18.940
11:25,3416.470,1296.450,771.190,1189.050,108.810,18.740
11:30,3421.730,1312.050,766.000,1181.750,108.590,18.580
11:35,3392.570,1289.980,752.460,1189.990,109.190,18.460
11:40,3405.240,1293.540,748.560,1204.120,108.910,18.050
11:45,3413.450,1296.020,761.120,1199.210,108.550,17.930
