TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,2382.050,934.340,509.590,797.190,104.740,13.860
00:35,2365.450,927.950,502.630,794.320,103.570,13.720
00:40,2353.320,923.630,499.900,789.440,104.120,13.720
00:45,2351.940,922.390,500.390,789.770,103.210,13.730
00:50,2345.060,918.680,498.550,788.220,103.780,13.730
00:55,2329.430,913.680,495.260,786.110,98.450,13.730
01:00,2316.150,909.040,493.840,779.280,98.570,13.630
01:05,2301.540,902.830,493.000,772.660,97.350,13.770
01:10,2283.290,896.100,485.760,766.520,98.740,13.840
01:15,2279.300,895.510,481.630,767.880,98.500,14.080
01:20,2277.730,891.060,483.940,767.230,99.940,14.080
01:25,2257.270,886.170,475.060,761.330,99.340,13.900
01:30,2253.830,885.810,474.090,759.440,99.150,13.930
01:35,2244.990,881.690,472.760,756.490,99.100,13.840
01:40,2241.750,880.700,471.250,754.890,99.190,13.930
01:45,2240.900,879.230,471.650,755.370,99.500,13.860
01:50,2228.840,878.180,467.440,750.380,97.980,13.780
01:55,2233.020,877.740,468.890,753.150,98.080,13.850
02:00,2228.050,875.780,468.950,749.490,98.820,13.800
02:05,2216.450,871.530,466.580,745.580,98.090,13.820
02:10,2214.500,870.790,462.710,748.820,97.780,13.690
02:15,2213.640,866.990,461.120,752.890,97.770,13.730
02:20,2207.110,864.360,461.360,749.850,96.840,13.660
02:25,2203.710,859.690,459.180,752.610,97.570,13.740
02:30,2201.440,861.790,459.900,747.370,96.600,13.760
02:35,2186.720,856.310,454.740,745.360,96.090,13.770
02:40,2186.290,856.680,453.570,745.410,95.930,13.760
02:45,2183.010,853.920,452.780,744.830,96.600,13.810
02:50,2166.510,848.590,449.630,737.680,96.040,13.780
02:55,2165.730,850.340,448.430,736.880,95.690,13.830
03:00,2161.160,849.460,447.190,734.390,95.810,13.750
03:05,2154.970,847.120,444.810,732.570,95.800,13.810
03:10,2156.990,849.020,445.220,732.920,95.690,13.890
03:15,2160.970,849.060,446.940,734.490,95.620,13.840
03:20,2158.320,848.460,448.280,731.690,95.690,13.760
03:25,2152.910,849.390,447.970,725.650,95.520,13.920
03:30,2163.710,851.530,449.160,730.950,95.650,13.840
03:35,2163.890,855.010,448.550,730.800,95.070,13.920
03:40,2156.680,850.890,445.570,730.410,95.440,13.900
03:45,2169.580,854.530,447.520,737.070,96.060,13.880
03:50,2166.370,855.230,448.640,732.760,95.370,13.790
03:55,2168.980,860.630,447.120,731.230,95.580,13.860
04:00,2178.380,866.250,446.490,734.710,96.150,14.030
04:05,2198.030,883.490,449.070,735.520,96.240,14.000
04:10,2186.580,872.260,448.380,735.480,95.590,14.160
04:15,2218.930,889.290,450.700,747.310,96.230,14.290
04:20,2216.620,894.630,453.910,742.410,96.920,14.370
04:25,2227.250,895.540,453.670,746.160,96.250,14.420
04:30,2228.250,895.230,450.910,748.200,97.440,14.520
04:35,2257.960,906.790,460.440,757.580,96.750,15.000
04:40,2270.080,907.370,468.140,761.000,96.790,15.150
04:45,2276.480,916.780,467.900,756.640,96.670,15.330
04:50,2293.110,924.600,472.020,763.220,96.100,15.350
04:55,2317.080,925.810,478.940,778.650,95.830,15.560
05:00,2312.440,938.560,474.300,763.250,96.980,16.220
05:05,2343.570,947.010,484.140,776.100,97.330,16.690
05:10,2356.400,955.200,486.210,777.610,97.410,17.100
05:15,2391.410,973.530,494.120,787.300,96.980,17.320
05:20,2383.110,971.890,486.640,788.090,97.300,17.830
05:25,2413.490,979.090,501.580,794.900,97.150,18.140
05:30,2424.770,995.540,497.130,793.020,98.930,18.310
05:35,2473.200,1005.110,517.630,810.060,98.580,18.680
05:40,2477.730,1021.340,508.430,806.570,98.480,18.930
05:45,2513.210,1025.710,527.210,821.770,99.200,19.010
05:50,2520.570,1029.510,527.040,821.020,100.130,19.230
05:55,2559.700,1053.180,534.190,824.320,100.900,19.470
06:00,2584.450,1057.480,538.380,841.820,101.260,19.790
06:05,2615.600,1077.790,544.030,847.500,101.770,20.050
06:10,2651.520,1102.250,549.690,851.370,104.440,20.350
06:15,2701.080,1112.660,562.890,873.440,104.570,20.700
06:20,2735.260,1128.610,574.090,878.530,107.270,21.180
06:25,2776.340,1139.770,585.590,900.380,103.740,20.950
06:30,2797.030,1144.940,595.340,897.690,111.490,21.150
06:35,2826.690,1154.850,611.490,904.000,103.920,21.280
06:40,2866.610,1172.060,624.190,912.770,106.900,21.680
06:45,2875.530,1170.820,634.200,912.230,108.270,21.750
06:50,2900.780,1179.940,632.200,927.120,107.930,22.300
06:55,2946.170,1221.810,649.420,923.860,105.990,22.740
07:00,2950.760,1211.790,645.370,932.150,110.390,22.800
07:05,3012.780,1233.280,676.620,940.410,111.440,23.240
07:10,2979.490,1221.270,668.770,923.780,116.820,23.400
07:15,3021.120,1246.510,662.040,944.090,115.230,23.570
07:20,3016.090,1222.440,663.180,956.710,121.200,23.850
07:25,3033.130,1217.280,674.830,967.610,118.670,23.860
07:30,2997.100,1194.340,657.560,964.610,122.950,24.020
07:35,3042.160,1226.290,677.870,958.220,129.230,23.820
07:40,3065.250,1231.720,691.120,971.780,123.510,24.010
07:45,3094.300,1253.950,699.330,969.030,116.180,24.150
07:50,3106.170,1265.760,691.600,973.380,121.970,24.390
07:55,3106.920,1258.290,692.690,977.240,124.340,24.470
08:00,3089.200,1245.940,687.920,979.760,121.840,24.290
08:05,3109.390,1270.340,690.050,979.020,119.040,24.290
08:10,3111.980,1269.930,671.170,991.380,125.930,24.340
08:15,3143.990,1269.210,698.840,984.960,128.700,24.160
08:20,3145.210,1280.550,677.770,1001.110,132.520,24.050
08:25,3165.840,1276.320,701.480,1009.850,127.730,24.030
08:30,3169.940,1290.790,693.910,1007.370,128.120,23.960
08:35,3167.180,1301.910,689.130,988.510,135.350,23.640
08:40,3161.020,1301.270,682.490,989.870,135.820,23.750
08:45,3185.690,1322.670,701.400,973.470,134.000,23.630
08:50,3167.630,1303.340,693.260,983.450,133.870,23.570
08:55,3170.400,1278.940,703.920,981.240,151.450,23.650
09:00,3211.750,1352.310,701.390,971.980,132.760,23.580
09:05,3178.940,1317.470,690.070,979.730,137.000,23.400
09:10,3209.490,1323.550,697.610,993.260,138.040,23.450
09:15,3262.920,1359.970,708.690,1001.760,142.410,23.370
09:20,3290.900,1377.700,712.030,1001.330,136.190,23.700
09:25,3318.480,1356.240,743.790,1018.430,144.770,23.460
09:30,3349.470,1373.650,743.680,1032.760,143.310,23.320
09:35,3356.110,1395.660,726.380,1038.010,144.260,23.180
09:40,3389.600,1390.460,748.440,1043.190,152.400,23.170
09:45,3416.620,1405.580,749.810,1059.240,145.110,23.390
09:50,3410.080,1408.420,745.800,1050.880,148.910,23.170
09:55,3424.760,1415.170,758.370,1063.410,143.550,23.050
10:00,3464.490,1427.760,759.230,1072.390,150.500,22.970
10:05,3459.320,1407.130,766.460,1090.190,141.910,23.100
10:10,3482.120,1387.600,796.650,1096.060,151.340,22.790
