TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,4306.100,1798.590,967.000,1324.880,152.090,21.870
00:35,4274.670,1784.620,958.410,1317.350,151.780,21.940
00:40,4268.950,1781.970,955.590,1316.640,152.000,21.750
00:45,4241.650,1764.980,952.320,1311.080,151.290,21.710
00:50,4222.630,1760.070,945.450,1304.380,150.760,21.750
00:55,4211.950,1753.780,946.710,1298.670,150.870,21.860
01:00,4188.190,1748.320,938.450,1289.210,150.860,21.780
01:05,4157.620,1733.720,930.650,1282.280,150.420,21.760
01:10,4139.080,1727.900,926.030,1273.980,150.040,21.610
01:15,4120.820,1721.150,923.130,1266.910,148.870,21.640
01:20,4091.950,1708.240,912.250,1262.100,148.830,21.520
01:25,4077.700,1699.010,910.740,1258.950,148.590,21.540
01:30,4051.270,1691.960,901.610,1249.070,148.640,21.400
01:35,4025.220,1677.050,896.550,1243.640,148.410,21.380
01:40,4019.320,1677.860,895.050,1238.650,148.250,21.360
01:45,4004.080,1669.910,891.240,1235.160,148.350,21.280
01:50,3996.410,1665.570,889.250,1234.010,148.430,21.210
01:55,3968.890,1656.200,882.210,1227.650,143.810,21.300
02:00,3948.650,1648.610,876.530,1224.160,140.560,21.260
02:05,3924.360,1638.670,869.690,1217.880,140.380,21.110
02:10,3902.900,1631.960,863.790,1208.790,140.170,20.990
02:15,3885.800,1623.770,858.940,1205.430,139.710,20.970
02:20,3858.140,1613.650,854.090,1193.700,139.630,21.020
02:25,3864.470,1612.980,857.280,1196.930,139.330,20.960
02:30,3838.490,1603.460,848.060,1190.470,139.280,20.790
02:35,3823.360,1596.430,845.360,1184.380,139.470,20.940
02:40,3812.940,1589.030,844.490,1183.230,139.360,20.880
02:45,3795.880,1576.670,844.560,1178.300,139.230,20.950
02:50,3774.960,1574.450,835.320,1169.140,139.370,20.740
02:55,3758.650,1564.460,833.760,1164.660,139.280,20.840
03:00,3763.510,1567.070,835.980,1163.200,140.110,20.800
03:05,3728.890,1551.100,823.850,1158.000,139.650,20.700
03:10,3720.360,1546.990,821.850,1155.880,139.510,20.790
03:15,3701.590,1538.880,818.070,1149.270,139.470,20.760
03:20,3676.810,1529.910,813.310,1139.070,140.360,20.790
03:25,3668.610,1524.850,805.880,1142.330,138.700,20.840
03:30,3662.920,1522.000,805.870,1140.590,138.630,20.830
03:35,3646.400,1517.250,800.090,1134.220,138.570,20.660
03:40,3643.030,1514.520,799.180,1137.220,137.730,20.840
03:45,3634.390,1508.280,800.100,1132.850,138.180,20.740
03:50,3632.150,1503.620,801.470,1132.200,137.590,20.680
03:55,3612.240,1500.710,791.910,1127.000,138.040,20.860
04:00,3606.580,1503.900,789.030,1120.940,137.680,20.770
04:05,3600.690,1502.150,785.200,1118.910,137.390,20.830
04:10,3578.380,1498.640,781.580,1105.000,138.130,20.990
04:15,3597.740,1507.230,784.760,1112.420,138.210,20.930
04:20,3572.290,1496.610,777.780,1105.530,137.880,20.940
04:25,3565.330,1495.650,774.180,1102.810,137.840,20.980
04:30,3574.610,1502.240,779.400,1100.880,137.050,21.090
04:35,3566.490,1485.260,779.920,1112.150,138.090,21.110
04:40,3558.810,1491.330,772.840,1101.240,138.230,21.260
04:45,3579.530,1500.060,779.670,1107.130,137.630,21.430
04:50,3577.740,1499.680,778.490,1106.220,137.430,21.610
04:55,3575.210,1502.590,776.120,1102.620,137.250,21.730
05:00,3580.470,1496.590,780.050,1110.630,137.410,21.940
05:05,3579.740,1499.450,779.640,1107.680,137.910,22.410
05:10,3590.840,1514.780,780.460,1101.080,137.800,22.570
05:15,3596.830,1511.750,786.090,1104.280,137.620,22.790
05:20,3601.360,1511.930,786.250,1109.970,136.770,22.930
05:25,3579.900,1508.920,781.350,1095.590,136.940,23.090
05:30,3599.710,1515.470,782.530,1106.080,137.660,23.460
05:35,3611.450,1514.320,788.550,1113.790,137.470,23.450
05:40,3589.720,1506.700,784.780,1100.180,138.250,23.490
05:45,3585.960,1506.890,783.480,1100.100,138.050,23.390
05:50,3572.190,1498.730,784.950,1093.850,137.710,23.790
05:55,3581.490,1502.060,789.990,1092.660,138.970,23.850
06:00,3583.510,1510.770,783.710,1090.740,140.010,24.110
06:05,3618.460,1514.560,800.500,1105.180,140.160,24.190
06:10,3611.020,1518.840,799.710,1094.340,140.920,24.290
06:15,3623.940,1525.420,798.160,1100.530,141.270,24.200
06:20,3653.030,1532.180,816.800,1103.650,141.040,24.710
06:25,3657.750,1524.310,814.650,1119.020,140.640,25.130
06:30,3651.530,1527.730,818.000,1112.130,141.200,25.240
06:35,3699.080,1529.780,840.490,1125.780,142.470,25.410
06:40,3677.640,1528.430,821.250,1117.920,143.740,25.610
06:45,3679.380,1511.430,830.890,1130.440,144.210,25.580
06:50,3683.790,1526.850,835.500,1117.600,145.210,26.070
06:55,3706.220,1536.150,824.240,1136.770,145.020,26.270
07:00,3689.820,1526.240,831.350,1124.700,145.890,26.590
07:05,3703.920,1541.730,834.320,1119.930,146.860,26.310
07:10,3742.400,1546.120,842.900,1145.240,148.500,26.410
07:15,3729.530,1550.650,840.130,1127.490,149.130,26.650
07:20,3728.650,1544.810,840.710,1129.800,150.900,27.020
07:25,3692.090,1532.940,833.040,1106.510,152.800,27.190
07:30,3709.240,1530.530,834.550,1127.850,153.770,27.200
07:35,3713.220,1554.300,816.480,1126.340,155.050,27.570
07:40,3733.350,1543.470,835.410,1126.680,164.550,27.710
07:45,3688.470,1526.430,825.970,1115.470,165.650,27.690
07:50,3735.850,1566.070,825.440,1109.040,166.480,27.890
07:55,3746.920,1546.440,841.930,1126.360,168.380,28.130
08:00,3770.570,1564.100,829.170,1139.270,169.160,28.210
08:05,3738.560,1538.930,833.370,1133.660,171.590,28.230
08:10,3773.300,1560.530,828.380,1147.110,173.770,28.540
08:15,3757.700,1530.960,836.040,1144.110,182.150,29.030
08:20,3790.020,1557.420,824.610,1154.680,184.960,29.670
08:25,3774.990,1579.390,811.720,1126.640,187.070,30.140
08:30,3791.790,1574.200,809.570,1149.850,189.300,30.460
08:35,3839.610,1596.990,819.920,1163.100,192.310,30.800
