TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,4870.720,2085.200,1096.640,1454.350,162.860,25.180
00:35,4843.230,2074.620,1098.830,1442.470,158.300,25.220
00:40,4822.000,2056.310,1088.210,1449.250,157.340,24.920
00:45,4805.410,2031.880,1078.320,1452.250,157.530,24.840
00:50,4780.300,2047.290,1074.590,1432.030,156.050,24.930
00:55,4760.630,2039.550,1071.840,1423.790,155.470,24.770
01:00,4738.300,2027.950,1065.630,1421.790,154.010,24.740
01:05,4709.110,2019.230,1064.050,1405.580,155.130,24.820
01:10,4679.220,2004.050,1052.610,1399.810,153.660,24.630
01:15,4661.840,1997.670,1049.710,1391.730,153.800,24.640
01:20,4635.060,1983.560,1043.870,1386.280,152.580,24.470
01:25,4623.500,1975.840,1043.170,1384.180,151.880,24.480
01:30,4581.560,1959.730,1035.480,1368.210,150.310,24.380
01:35,4553.410,1941.860,1028.710,1364.660,150.720,24.340
01:40,4532.300,1929.590,1024.110,1361.650,150.670,24.460
01:45,4511.570,1922.570,1016.890,1355.570,150.260,24.240
01:50,4489.030,1912.650,1011.980,1348.650,150.030,24.300
01:55,4487.110,1912.560,1010.660,1348.650,148.350,24.370
02:00,4461.390,1899.470,1006.560,1340.380,148.360,24.280
02:05,4419.490,1884.120,994.950,1327.150,147.970,24.160
02:10,4407.680,1878.970,991.850,1322.800,147.720,24.190
02:15,4380.250,1867.890,982.140,1327.490,146.620,24.060
02:20,4354.850,1834.070,975.710,1310.040,146.000,23.990
02:25,4337.000,1849.660,972.830,1304.950,144.630,23.960
02:30,4327.810,1845.530,974.050,1305.590,144.730,23.950
02:35,4315.810,1835.290,972.390,1300.240,143.360,23.930
02:40,4272.500,1822.380,960.750,1280.920,143.330,23.840
02:45,4264.890,1815.420,961.020,1280.760,143.370,23.710
02:50,4238.910,1801.960,954.310,1276.030,142.850,23.500
02:55,4201.060,1781.350,944.000,1266.150,146.300,23.370
03:00,4180.140,1776.690,941.110,1256.060,143.040,23.330
03:05,4169.560,1773.440,933.520,1260.000,138.990,23.430
03:10,4126.960,1761.480,928.450,1236.760,137.700,23.340
03:15,4125.170,1759.060,926.020,1240.590,137.820,23.230
03:20,4101.840,1752.910,919.230,1228.840,137.600,23.090
03:25,4072.170,1738.940,911.970,1222.260,137.030,23.180
03:30,4051.350,1727.030,906.060,1220.890,136.300,22.970
03:35,4055.250,1726.610,907.800,1220.750,138.850,23.010
03:40,4026.810,1715.660,900.520,1214.050,136.340,23.010
03:45,4020.360,1719.050,897.720,1207.530,136.780,22.910
03:50,4006.210,1710.390,895.340,1201.120,137.560,22.990
03:55,3978.050,1694.960,888.800,1198.030,135.030,23.030
04:00,3980.170,1697.060,887.900,1195.360,137.020,23.070
04:05,3960.580,1694.940,880.200,1188.990,136.190,22.810
04:10,3950.310,1692.290,876.950,1185.220,135.390,22.890
04:15,3939.610,1691.320,875.150,1178.710,134.010,22.990
04:20,3939.810,1690.890,871.610,1183.980,134.860,22.910
04:25,3939.990,1692.930,871.970,1180.040,134.370,22.920
04:30,3938.200,1693.560,868.270,1182.340,133.370,23.050
04:35,3916.330,1686.670,865.010,1170.980,133.570,23.030
04:40,3900.590,1684.400,856.140,1166.670,133.360,23.040
04:45,3886.600,1672.560,856.450,1163.890,133.860,23.050
04:50,3880.320,1671.420,855.550,1162.910,133.110,23.160
04:55,3875.940,1662.740,855.000,1165.490,132.420,23.310
05:00,3866.730,1661.450,860.430,1157.020,132.030,23.280
05:05,3860.900,1657.370,855.370,1155.800,132.150,23.460
05:10,3843.710,1647.800,853.880,1148.630,133.410,23.600
05:15,3847.470,1648.340,854.490,1152.420,132.050,23.680
05:20,3849.190,1651.110,854.270,1150.780,132.440,23.550
05:25,3828.620,1645.460,852.360,1142.100,132.550,23.590
05:30,3828.890,1642.810,850.030,1143.860,130.970,23.750
05:35,3820.290,1636.570,847.900,1143.130,128.570,23.900
05:40,3812.530,1632.040,846.990,1143.260,130.520,23.590
05:45,3782.410,1615.590,836.640,1135.080,134.470,23.810
05:50,3794.870,1625.330,840.750,1139.560,129.730,23.750
