TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,1707.730,683.000,333.740,565.700,94.930,14.170
00:35,1704.140,680.840,330.170,567.560,95.220,14.160
00:40,1688.160,675.470,326.300,561.890,94.380,14.090
00:45,1674.480,667.110,318.070,562.150,97.060,14.050
00:50,1674.390,658.750,325.360,565.290,95.110,13.950
00:55,1650.390,654.580,317.660,554.910,93.380,13.930
01:00,1634.400,651.520,311.120,547.800,93.980,14.030
01:05,1623.170,645.360,308.850,544.550,94.830,14.150
01:10,1614.720,645.910,303.420,541.030,94.940,14.080
01:15,1608.260,642.100,303.580,539.020,94.230,14.080
01:20,1611.770,642.380,303.560,541.710,94.810,14.080
01:25,1600.080,634.110,305.150,540.310,91.820,13.910
01:30,1600.130,635.640,302.570,538.220,94.240,13.940
01:35,1585.280,628.010,300.530,533.890,93.910,13.910
01:40,1584.290,629.360,299.440,532.240,94.170,13.900
01:45,1572.200,624.580,295.560,529.820,93.480,13.830
01:50,1577.030,625.820,299.120,531.640,91.570,13.910
01:55,1563.120,625.190,295.870,520.960,92.260,13.950
02:00,1557.580,617.510,291.220,526.160,93.910,13.910
02:05,1560.240,619.690,292.680,525.680,93.630,13.750
02:10,1542.380,617.270,291.240,512.220,93.190,13.750
02:15,1546.760,617.770,291.540,515.930,93.030,13.840
02:20,1545.670,612.750,290.190,520.520,93.220,13.810
02:25,1542.120,613.720,290.600,517.330,92.130,13.690
02:30,1531.460,607.080,287.060,516.630,92.220,13.850
02:35,1528.340,606.550,285.550,514.260,93.780,13.860
02:40,1536.300,607.890,285.920,521.610,92.570,13.740
02:45,1531.680,609.980,289.050,513.300,91.010,13.800
02:50,1525.900,605.110,284.530,516.920,90.900,13.860
02:55,1521.420,606.300,281.610,514.070,91.250,13.770
03:00,1519.970,604.050,282.110,514.200,91.120,13.920
03:05,1527.670,610.040,284.370,513.510,91.380,13.940
03:10,1520.130,610.220,283.120,507.700,90.760,13.970
03:15,1533.980,612.910,286.540,516.040,90.480,13.980
03:20,1525.520,612.960,284.250,508.510,91.230,14.020
03:25,1513.950,611.700,277.620,506.080,90.290,13.930
03:30,1515.160,612.130,279.100,506.350,89.570,14.010
03:35,1518.870,612.890,277.260,509.760,90.670,14.000
03:40,1519.500,613.850,278.300,508.060,90.820,14.120
03:45,1522.130,614.580,275.620,513.640,89.570,14.160
03:50,1522.680,617.380,275.340,510.180,90.570,14.250
03:55,1532.330,621.340,276.820,514.400,91.080,14.280
04:00,1543.130,633.290,278.740,511.530,90.530,14.510
04:05,1559.000,641.790,280.910,516.940,90.030,14.720
04:10,1557.280,645.820,279.890,512.210,90.610,14.790
04:15,1592.930,654.210,287.170,530.150,91.170,14.980
04:20,1593.780,658.080,284.690,530.240,90.390,15.180
04:25,1602.300,663.570,283.710,532.590,92.030,15.250
04:30,1622.110,671.220,291.640,536.020,92.170,15.650
04:35,1646.080,683.220,295.930,542.830,91.970,15.970
04:40,1656.450,696.580,297.260,539.340,91.380,16.170
04:45,1684.560,710.960,298.990,552.440,91.320,15.620
04:50,1701.890,712.110,308.120,557.090,91.970,16.380
04:55,1709.250,715.330,306.990,559.490,94.250,16.940
05:00,1764.730,742.060,320.840,573.050,94.100,17.540
05:05,1831.140,774.790,336.840,590.530,96.140,18.350
05:10,1872.450,794.060,343.050,601.680,96.510,19.470
05:15,1916.920,821.610,350.430,610.430,97.220,20.080
05:20,1966.740,844.370,357.450,627.980,97.170,21.140
05:25,2009.270,859.050,369.840,641.910,97.440,21.910
05:30,2046.870,888.640,377.550,639.180,99.360,22.560
05:35,2111.730,909.750,388.050,671.950,100.120,23.380
05:40,2158.730,926.370,401.360,682.990,102.740,24.320
05:45,2227.390,962.260,412.850,701.890,103.740,25.400
