TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,1876.280,745.470,367.690,610.540,107.910,21.840
00:35,1859.280,736.370,365.560,611.250,108.320,21.700
00:40,1823.830,722.270,362.090,597.930,108.460,21.460
00:45,1799.910,708.770,351.620,593.160,107.590,21.510
00:50,1794.720,712.820,347.290,588.870,107.410,21.320
00:55,1777.860,701.670,343.860,584.180,107.790,21.200
01:00,1744.790,688.410,337.180,574.470,107.020,21.180
01:05,1722.830,679.440,332.160,566.690,107.200,20.920
01:10,1719.600,683.720,331.720,565.140,106.420,20.990
01:15,1706.100,674.840,327.410,563.660,105.970,20.780
01:20,1691.340,667.330,325.480,559.170,106.330,20.790
01:25,1681.310,664.550,320.820,552.960,106.240,20.780
01:30,1670.830,657.760,318.700,552.510,105.370,20.710
01:35,1656.980,650.290,315.770,549.030,105.810,20.770
01:40,1652.940,647.520,313.890,550.320,104.660,20.890
01:45,1640.700,642.470,311.210,546.520,103.800,20.830
01:50,1634.460,642.330,310.770,539.790,105.160,20.960
01:55,1623.900,633.820,308.430,541.550,103.890,20.810
02:00,1622.610,636.600,308.040,537.670,104.260,20.760
02:05,1604.410,631.430,303.630,531.480,101.930,20.730
02:10,1587.460,622.390,299.740,527.710,101.780,20.810
02:15,1583.050,624.000,297.830,524.140,101.370,20.700
02:20,1586.330,625.110,297.860,526.180,101.240,20.820
02:25,1577.980,621.030,296.520,523.540,101.250,20.670
02:30,1585.690,619.510,297.420,529.930,100.800,20.590
02:35,1575.810,621.780,294.140,522.730,101.570,20.630
02:40,1563.100,615.750,289.910,520.310,101.790,20.390
02:45,1559.570,615.270,288.970,518.000,101.430,20.660
02:50,1559.160,613.920,290.540,518.180,101.360,20.570
02:55,1558.140,613.540,288.480,519.680,101.370,20.470
03:00,1544.790,610.890,284.520,513.160,100.930,20.630
03:05,1548.430,613.490,285.940,510.080,101.850,20.510
03:10,1561.000,623.210,288.550,512.490,101.560,20.460
03:15,1547.680,616.460,287.090,507.010,101.810,20.590
03:20,1547.170,615.110,285.070,510.230,101.430,20.600
03:25,1552.830,620.660,284.790,510.350,101.700,20.580
03:30,1555.450,624.560,284.770,508.920,101.600,20.820
03:35,1543.110,618.060,279.640,508.430,101.450,20.860
03:40,1543.060,618.530,280.090,508.990,101.680,20.840
03:45,1541.340,618.530,280.470,504.410,102.270,21.030
03:50,1528.470,618.420,279.080,494.050,101.310,20.960
03:55,1530.370,617.160,279.920,496.780,101.010,21.020
04:00,1533.830,618.660,280.100,498.260,101.260,20.990
04:05,1543.510,630.570,283.600,494.840,101.190,21.380
04:10,1549.260,633.000,281.430,501.120,102.230,21.260
04:15,1586.070,650.230,287.570,510.850,101.700,21.500
04:20,1582.650,644.540,285.060,514.660,101.980,21.530
04:25,1617.990,663.280,293.880,522.560,101.680,21.830
04:30,1608.310,658.000,290.250,520.560,102.000,22.130
