TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,1562.180,659.910,323.720,436.230,105.790,21.670
00:35,1560.290,655.660,323.110,438.990,105.550,21.790
00:40,1552.270,656.850,316.620,437.290,105.510,21.550
00:45,1548.050,648.560,318.280,439.870,105.310,21.350
00:50,1529.320,649.360,308.480,430.740,104.940,21.250
00:55,1508.740,636.570,308.460,424.650,103.620,21.050
01:00,1490.950,628.040,303.230,421.250,103.310,20.910
01:05,1485.350,626.130,301.540,420.860,102.790,20.860
01:10,1465.960,617.880,295.800,414.940,102.570,20.870
01:15,1462.760,614.730,296.100,416.760,101.330,20.790
01:20,1455.860,611.310,292.720,415.360,101.760,20.770
01:25,1440.440,607.330,288.570,408.780,101.300,20.820
01:30,1433.660,609.380,285.160,404.700,100.700,20.620
01:35,1429.050,606.510,284.840,403.520,100.030,20.450
01:40,1419.230,599.190,279.450,405.690,100.890,20.590
01:45,1420.640,600.930,280.840,404.270,100.250,20.460
01:50,1403.240,591.840,275.230,395.790,100.540,20.340
01:55,1405.420,595.500,274.830,401.280,100.510,20.310
02:00,1387.400,588.980,272.060,392.650,100.300,20.290
02:05,1391.280,589.380,271.250,395.420,101.040,20.270
02:10,1383.070,582.870,268.290,398.540,99.880,20.260
02:15,1367.590,574.520,266.140,393.770,99.580,20.170
02:20,1364.200,578.780,265.700,387.750,98.540,20.170
02:25,1354.690,571.590,262.140,387.740,98.280,20.060
02:30,1342.180,570.320,260.520,380.910,97.920,20.140
02:35,1336.900,566.570,258.210,380.140,97.990,20.150
02:40,1334.910,565.920,258.100,381.190,97.770,20.060
02:45,1349.210,571.580,261.230,384.710,98.030,20.010
02:50,1337.890,568.780,258.260,379.540,97.940,20.070
02:55,1325.930,563.900,256.160,374.900,98.170,20.050
03:00,1327.870,567.550,256.460,372.610,98.580,20.080
03:05,1317.010,561.190,252.640,370.730,99.630,20.010
03:10,1319.800,563.150,252.810,372.700,98.550,20.080
03:15,1309.300,557.310,251.880,369.150,98.620,20.080
03:20,1317.330,558.140,252.390,380.240,98.140,20.040
03:25,1327.020,560.700,254.130,381.920,98.230,19.990
03:30,1320.780,561.380,251.920,379.930,98.300,20.100
03:35,1329.730,564.360,252.870,382.400,97.450,20.080
03:40,1321.100,559.930,251.610,378.930,97.880,20.180
03:45,1334.340,562.790,253.950,386.840,97.970,20.090
03:50,1328.790,562.750,251.370,384.260,97.480,20.250
03:55,1341.660,567.200,253.630,390.370,97.500,20.180
04:00,1327.680,562.660,249.590,384.380,98.130,20.330
04:05,1339.230,568.120,251.480,387.370,99.030,20.560
04:10,1350.160,569.020,254.380,394.900,98.460,20.620
04:15,1365.680,581.890,257.530,393.990,98.490,20.830
04:20,1369.320,580.170,259.150,397.450,98.480,20.820
04:25,1375.220,581.900,259.620,400.960,98.600,20.970
04:30,1382.610,588.300,261.840,401.590,97.690,21.040
04:35,1390.400,590.260,264.580,402.780,98.370,21.240
04:40,1402.000,595.380,266.500,407.150,98.400,21.330
04:45,1409.250,599.370,268.010,407.970,98.510,21.630
04:50,1421.650,606.280,270.170,412.290,97.790,21.640
04:55,1438.600,614.760,273.730,416.170,98.740,21.770
05:00,1450.520,618.200,277.990,418.870,99.530,22.030
05:05,1484.150,628.160,286.130,433.670,99.330,22.420
05:10,1509.160,639.860,291.560,440.780,99.710,22.700
05:15,1527.290,644.090,299.040,445.900,100.520,23.240
05:20,1547.340,656.790,302.940,449.490,100.730,23.460
05:25,1560.990,663.130,307.240,452.200,100.660,23.520
05:30,1596.880,673.590,314.340,468.040,101.820,23.900
05:35,1613.500,680.340,319.010,473.220,101.040,23.760
05:40,1641.850,689.590,329.710,481.220,101.180,24.210
05:45,1622.890,690.150,327.260,472.460,102.530,24.560
05:50,1658.890,701.480,339.140,479.010,98.310,25.190
05:55,1683.170,710.830,345.500,486.020,102.460,25.490
06:00,1699.650,715.220,352.280,487.010,102.880,25.730
06:05,1758.360,738.660,367.640,504.720,105.010,26.340
06:10,1791.020,749.500,380.690,512.810,105.300,26.810
06:15,1831.380,769.700,384.410,526.350,106.430,27.260
06:20,1869.780,781.510,391.130,543.840,107.950,27.260
06:25,1898.280,790.510,408.530,544.140,109.060,28.050
06:30,1955.440,820.770,415.510,560.170,111.470,28.570
06:35,1980.160,820.990,422.380,578.590,111.380,29.020
06:40,2000.250,828.850,425.100,584.780,113.140,29.340
06:45,2049.660,851.370,436.340,598.260,114.080,29.720
06:50,2079.090,860.380,447.880,607.320,113.830,29.940
06:55,2103.800,888.200,444.610,605.840,115.800,29.920
07:00,2159.760,898.270,469.570,625.980,116.230,30.280
07:05,2187.260,904.450,469.230,645.470,116.900,30.760
07:10,2239.890,920.960,481.980,666.510,118.580,30.600
07:15,2266.660,926.510,497.820,672.630,117.600,30.500
07:20,2319.460,955.700,504.400,687.510,117.960,31.090
07:25,2373.550,970.460,525.010,704.050,118.180,31.420
07:30,2420.150,995.020,528.570,724.180,117.990,31.490
07:35,2486.180,1011.870,555.950,742.350,119.420,31.940
07:40,2518.410,1017.500,561.330,763.290,120.870,32.150
07:45,2574.980,1048.440,571.320,777.230,120.070,32.990
07:50,2641.220,1073.820,590.240,797.070,121.700,33.420
07:55,2690.530,1089.620,607.570,811.350,122.400,33.990
08:00,2740.110,1106.960,621.250,831.490,123.020,34.360
08:05,2753.270,1114.100,620.280,832.530,124.810,34.680
08:10,2801.870,1134.810,627.760,852.390,124.550,34.760
08:15,2879.730,1175.570,647.150,868.940,126.170,35.290
08:20,2896.970,1172.380,647.410,887.750,126.100,35.740
08:25,2925.840,1178.360,654.630,898.600,127.960,35.980
08:30,2977.740,1209.190,659.360,921.690,127.800,36.640
08:35,2989.820,1220.050,655.190,922.880,128.640,36.770
08:40,3041.770,1241.530,668.210,938.850,127.840,36.940
08:45,3099.240,1275.130,674.010,950.970,130.420,37.470
08:50,3115.880,1280.150,687.350,953.440,130.250,37.590
08:55,3157.600,1296.560,694.950,968.180,130.690,37.830
09:00,3194.980,1309.070,703.490,981.930,131.060,37.940
09:05,3206.010,1326.950,695.330,991.660,130.320,38.200
09:10,3257.920,1343.580,707.790,1004.050,130.660,38.080
09:15,3306.420,1348.580,730.450,1024.720,132.930,38.140
09:20,3334.350,1364.630,727.100,1038.710,133.260,38.450
09:25,3376.550,1376.750,743.780,1052.790,133.370,38.360
09:30,3425.770,1412.160,743.810,1064.820,133.810,38.520
09:35,3452.880,1414.890,756.980,1076.070,133.670,38.550
09:40,3463.620,1421.220,750.920,1082.890,134.330,38.730
09:45,3507.360,1438.040,763.420,1097.580,134.220,39.360
09:50,3523.330,1441.590,773.760,1102.300,134.510,39.140
09:55,3548.270,1448.650,775.280,1115.380,134.460,39.240
10:00,3570.080,1461.830,780.150,1119.270,141.170,39.420
10:05,3591.530,1466.210,782.480,1126.360,143.030,39.580
10:10,3618.370,1478.170,789.940,1133.530,143.070,39.390
10:15,3625.610,1479.110,800.290,1130.760,143.430,39.350
10:20,3658.330,1506.050,790.860,1144.490,142.990,39.350
10:25,3701.850,1518.230,817.970,1147.800,144.270,39.260
10:30,3714.480,1546.760,804.700,1145.970,144.370,39.280
10:35,3718.510,1527.960,811.340,1159.520,144.930,39.470
10:40,3735.670,1527.920,820.630,1167.410,144.470,39.190
10:45,3755.670,1539.280,826.860,1168.950,145.610,39.180
10:50,3737.220,1535.830,821.600,1159.740,145.610,39.130
10:55,3772.020,1543.030,827.230,1178.220,145.800,39.230
11:00,3760.260,1543.060,820.650,1177.480,147.990,39.470
11:05,3795.590,1563.290,829.280,1180.930,148.460,39.360
11:10,3774.600,1551.350,826.500,1171.620,149.520,39.110
11:15,3777.720,1546.760,823.130,1182.120,147.980,38.930
11:20,3781.090,1558.460,824.570,1171.530,149.350,38.910
11:25,3781.570,1548.350,831.800,1176.080,149.730,38.620
11:30,3769.490,1554.930,822.800,1166.600,150.600,38.840
11:35,3757.340,1543.920,826.560,1165.470,149.610,38.190
11:40,3753.290,1541.140,828.610,1156.900,149.850,38.110
11:45,3711.480,1528.090,811.200,1149.130,149.940,38.390
11:50,3712.980,1535.350,812.460,1147.160,150.510,38.140
