TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,5843.370,2639.580,1265.050,1671.120,179.700,32.430
00:35,5820.230,2626.950,1257.610,1669.450,178.660,32.350
00:40,5787.050,2607.270,1254.830,1659.330,178.310,32.180
00:45,5666.500,2556.260,1229.770,1616.540,178.210,32.070
00:50,5646.330,2549.390,1228.790,1605.170,177.530,31.880
00:55,5612.390,2529.150,1223.920,1596.250,177.350,32.010
01:00,5642.870,2539.970,1231.380,1609.810,176.350,31.710
01:05,5612.060,2528.150,1219.990,1601.770,177.010,31.740
01:10,5589.560,2511.330,1220.540,1596.700,176.340,31.550
01:15,5546.840,2490.920,1209.930,1586.780,175.320,31.440
01:20,5528.620,2484.170,1204.190,1579.670,174.930,31.370
01:25,5494.590,2471.910,1196.570,1568.480,174.760,31.170
01:30,5477.510,2462.420,1191.580,1566.070,173.860,31.100
01:35,5443.820,2450.350,1181.150,1555.780,173.810,31.040
01:40,5425.430,2439.700,1180.470,1549.580,173.340,30.910
01:45,5395.010,2426.620,1174.230,1538.510,173.310,30.980
01:50,5360.960,2403.560,1167.970,1533.300,173.810,31.090
01:55,5336.130,2396.300,1156.780,1528.320,173.250,30.700
02:00,5302.560,2383.290,1153.080,1512.770,172.220,30.850
02:05,5271.320,2370.880,1146.150,1501.740,171.590,30.650
02:10,5241.850,2393.570,1130.900,1496.110,171.800,30.600
02:15,5214.500,2340.730,1133.060,1488.800,172.050,30.520
02:20,5186.620,2330.110,1127.560,1477.960,171.470,30.280
02:25,5157.120,2318.990,1114.140,1473.210,171.410,30.170
02:30,5147.300,2317.430,1109.150,1467.640,171.050,30.220
02:35,5106.260,2299.300,1102.000,1455.010,171.370,30.100
02:40,5090.700,2293.300,1101.930,1445.830,170.600,30.130
02:45,5064.110,2282.960,1096.100,1440.990,165.920,29.930
02:50,5035.610,2274.460,1087.700,1429.060,166.290,29.970
02:55,5010.670,2255.960,1081.670,1430.150,165.470,29.810
03:00,4992.380,2250.500,1076.740,1422.830,165.710,29.790
03:05,4973.200,2246.350,1071.200,1416.530,165.320,29.560
03:10,4950.760,2232.860,1067.050,1408.950,165.210,29.800
03:15,4934.530,2228.230,1063.850,1399.160,166.060,29.800
03:20,4908.100,2217.380,1055.510,1392.650,165.820,29.610
03:25,4895.930,2210.480,1049.880,1393.560,165.660,29.610
03:30,4880.690,2208.150,1045.840,1385.140,165.740,29.480
03:35,4852.120,2203.440,1042.700,1365.140,165.250,29.500
03:40,4830.250,2190.800,1037.880,1365.400,164.660,29.330
03:45,4810.650,2173.520,1031.760,1365.290,164.780,29.550
03:50,4791.850,2176.670,1027.580,1347.960,164.690,29.320
03:55,4756.650,2157.110,1017.660,1343.130,164.320,29.350
04:00,4737.050,2149.930,1013.640,1336.640,163.690,29.210
04:05,4713.550,2137.000,1012.280,1327.630,164.220,29.200
04:10,4706.630,2136.610,1004.140,1327.610,163.980,29.020
04:15,4682.830,2129.840,1002.470,1319.040,163.660,29.050
04:20,4665.850,2127.830,996.950,1313.980,163.880,28.930
04:25,4635.670,2101.630,990.470,1305.530,164.080,28.850
04:30,4643.590,2110.560,992.270,1303.750,163.900,28.950
04:35,4612.770,2096.320,983.400,1297.210,162.950,29.010
04:40,4592.720,2080.520,981.300,1296.010,162.460,28.790
04:45,4567.840,2077.200,976.730,1278.220,163.240,28.950
04:50,4560.320,2070.450,972.790,1279.710,163.390,28.930
04:55,4538.140,2056.990,967.730,1278.420,162.930,28.870
05:00,4532.250,2062.540,965.790,1272.510,162.710,29.160
05:05,4525.960,2049.590,963.470,1275.830,163.720,29.320
05:10,4490.090,2034.730,961.050,1261.510,162.380,29.410
05:15,4480.040,2029.340,954.210,1263.900,162.870,29.630
05:20,4463.210,2031.550,954.040,1252.630,162.490,29.530
05:25,4417.040,2003.270,947.410,1227.890,162.070,29.080
05:30,4399.770,1973.340,943.240,1225.470,162.590,28.500
05:35,4376.430,1985.660,934.080,1225.860,161.250,28.560
05:40,4339.030,1968.800,935.260,1204.720,160.650,28.750
05:45,4314.090,1948.870,928.630,1207.770,159.760,28.840
05:50,4301.500,1941.030,929.980,1200.710,159.210,28.810
05:55,4292.060,1939.940,926.860,1197.040,158.870,28.590
06:00,4301.250,1934.040,932.050,1198.880,159.790,28.840
06:05,4277.320,1928.670,923.420,1205.510,159.610,28.810
06:10,4279.520,1930.080,925.380,1193.640,160.160,29.030
06:15,4285.940,1932.540,936.150,1184.630,160.490,29.580
06:20,4289.900,1934.670,935.630,1187.600,161.620,29.580
06:25,4305.880,1924.770,953.080,1194.890,162.140,29.410
06:30,4250.890,1917.460,917.370,1184.920,161.400,29.360
06:35,4258.360,1905.340,935.440,1187.380,161.640,29.300
06:40,4250.360,1897.550,947.370,1173.410,162.880,29.060
06:45,4252.470,1895.210,933.710,1191.720,162.600,29.090
06:50,4245.970,1885.760,946.370,1180.350,163.930,29.010
06:55,4236.130,1891.070,934.940,1175.920,163.740,29.120
07:00,4227.450,1878.500,944.250,1176.820,163.350,28.840
07:05,4216.820,1861.550,934.320,1186.710,164.850,29.230
07:10,4204.730,1852.520,941.290,1173.550,165.820,29.310
07:15,4167.120,1835.700,922.690,1165.140,166.610,29.480
07:20,4171.690,1859.780,923.300,1151.710,168.220,29.700
07:25,4171.590,1855.540,904.680,1171.910,170.260,29.860
07:30,4188.610,1868.110,906.720,1172.930,172.030,30.470
07:35,4162.680,1842.450,914.720,1160.690,173.390,30.650
07:40,4165.610,1862.500,911.170,1150.490,174.480,30.050
07:45,4122.430,1821.620,904.130,1146.200,180.240,31.060
07:50,4140.400,1819.590,919.340,1147.390,181.530,31.590
07:55,4152.900,1820.660,917.770,1163.590,182.340,32.130
08:00,4170.390,1840.330,916.530,1154.080,183.650,32.980
08:05,4183.380,1837.780,923.340,1162.190,189.320,33.320
08:10,4141.450,1840.790,873.310,1164.460,186.850,33.740
08:15,4140.500,1857.550,890.330,1128.230,191.600,33.920
08:20,4226.050,1888.420,908.060,1160.660,197.850,34.280
08:25,4241.950,1865.850,916.030,1186.060,200.370,34.990
08:30,4239.160,1884.780,900.780,1174.560,202.210,35.480
08:35,4267.380,1889.200,896.350,1193.510,209.120,36.130
08:40,4298.430,1918.220,912.010,1185.170,210.700,36.470
08:45,4323.030,1911.700,927.010,1189.100,212.900,37.430
08:50,4266.120,1878.230,910.190,1181.980,218.330,37.770
08:55,4332.420,1899.210,933.750,1204.970,219.990,37.810
09:00,4354.670,1947.350,897.510,1203.100,226.180,38.320
09:05,4381.440,1927.690,919.270,1222.220,228.270,38.950
09:10,4441.830,1936.980,932.010,1254.960,233.680,38.980
09:15,4528.570,1974.020,948.220,1289.400,235.970,39.260
09:20,4561.870,1995.690,939.000,1303.490,238.940,39.610
09:25,4634.350,2040.570,955.910,1310.610,244.040,39.470
09:30,4720.140,2051.980,994.170,1343.490,245.610,39.630
09:35,4732.290,2023.990,1005.790,1367.770,247.780,40.110
09:40,4787.900,2043.110,1013.300,1396.680,251.300,40.160
09:45,4818.550,2046.790,994.180,1431.970,256.140,40.300
09:50,4875.750,2066.950,1020.660,1443.070,258.290,40.490
09:55,4913.430,2096.020,1015.800,1452.050,263.710,40.700
10:00,4993.290,2094.790,1050.470,1481.000,273.290,41.000
10:05,4957.060,2096.370,1039.460,1468.760,267.350,41.130
10:10,5026.650,2122.310,1058.400,1480.800,272.120,41.070
10:15,5051.310,2143.340,1058.520,1484.440,275.950,41.140
10:20,5067.670,2145.790,1068.010,1494.860,270.380,41.420
10:25,5090.860,2141.360,1081.020,1503.460,282.480,41.450
10:30,5154.500,2194.900,1094.170,1521.260,262.930,41.520
10:35,5163.420,2181.500,1100.690,1527.050,263.630,41.680
10:40,5168.220,2173.300,1100.810,1525.190,264.650,41.720
10:45,5258.120,2221.520,1106.240,1572.890,265.780,41.960
10:50,5220.700,2213.900,1084.790,1563.820,266.220,41.860
10:55,5310.080,2240.350,1135.670,1573.330,267.370,41.850
11:00,5330.140,2227.060,1127.760,1604.410,271.870,42.290
11:05,5335.760,2222.740,1145.580,1579.320,272.260,42.400
11:10,5382.720,2258.150,1148.040,1611.830,272.350,42.450
11:15,5363.610,2272.940,1148.360,1593.210,272.310,42.740
11:20,5410.040,2278.290,1154.530,1610.420,272.700,42.810
11:25,5415.870,2270.870,1141.500,1636.290,272.630,43.060
11:30,5453.990,2295.700,1176.070,1616.460,273.070,43.070
11:35,5476.760,2302.190,1175.720,1631.940,273.090,43.000
11:40,5478.910,2285.000,1175.640,1648.290,273.600,43.150
11:45,5530.870,2324.510,1172.970,1663.590,274.800,43.240
11:50,5536.220,2306.020,1197.340,1662.580,274.400,43.110
11:55,5557.520,2316.250,1196.790,1673.400,275.250,43.060
12:00,5527.560,2302.530,1181.200,1673.900,274.980,43.190
12:05,5580.390,2332.030,1208.060,1670.180,275.120,42.780
12:10,5557.600,2339.320,1150.770,1686.010,275.070,42.790
12:15,5543.960,2329.560,1155.490,1684.260,276.420,42.970
12:20,5642.320,2364.480,1197.210,1706.450,276.620,43.340
12:25,5611.980,2363.820,1173.060,1701.900,275.690,43.370
12:30,5675.250,2387.700,1203.360,1714.370,276.110,43.040
12:35,5659.790,2377.390,1183.770,1738.510,276.140,42.880
12:40,5668.600,2393.770,1193.440,1709.480,275.010,43.010
12:45,5677.160,2377.070,1198.150,1728.540,275.880,43.070
12:50,5700.240,2393.410,1207.310,1728.290,275.330,43.170
12:55,5721.470,2423.450,1200.940,1724.410,275.180,43.500
13:00,5694.380,2413.240,1210.610,1694.610,276.210,43.630
13:05,5673.310,2433.530,1210.400,1656.930,276.340,43.760
13:10,5660.180,2433.100,1195.260,1657.920,276.350,43.810
13:15,5713.560,2473.300,1200.460,1661.950,280.380,44.090
13:20,5706.750,2443.640,1213.370,1669.510,279.830,44.330
13:25,5728.640,2481.190,1227.840,1639.500,280.720,44.480
13:30,5721.260,2466.490,1217.930,1642.620,295.560,44.460
13:35,5795.910,2501.090,1226.700,1685.520,296.400,44.130
13:40,5818.420,2485.580,1240.170,1695.470,296.380,44.020
13:45,5852.670,2513.330,1227.290,1717.940,295.880,43.710
13:50,5922.010,2521.010,1252.680,1748.190,296.070,43.730
13:55,5953.780,2534.520,1272.500,1749.480,295.430,43.860
14:00,5983.670,2552.630,1270.420,1764.350,296.470,43.680
14:05,6060.870,2587.800,1271.340,1801.880,298.130,43.940
14:10,6099.410,2604.070,1279.550,1816.940,297.360,43.920
14:15,6142.880,2609.370,1308.950,1825.130,297.800,43.680
14:20,6183.410,2636.850,1310.410,1835.180,297.930,43.090
14:25,6243.640,2658.260,1336.430,1850.840,298.260,43.230
14:30,6290.920,2635.130,1347.050,1886.660,298.270,42.980
14:35,6300.940,2675.870,1343.530,1880.150,297.870,43.030
14:40,6362.710,2715.890,1347.190,1897.460,298.940,43.150
14:45,6393.840,2727.390,1356.600,1907.670,297.840,42.950
14:50,6413.340,2728.120,1364.490,1918.300,298.380,42.750
14:55,6429.100,2716.710,1374.380,1938.330,295.220,42.950
15:00,6468.510,2740.260,1375.170,1950.060,297.310,43.180
15:05,6497.850,2758.990,1378.770,1943.220,310.760,43.330
15:10,6468.290,2740.620,1384.190,1925.690,311.340,43.160
15:15,6505.100,2765.990,1382.550,1939.940,311.910,42.960
15:20,6528.960,2784.810,1397.610,1942.040,296.860,43.030
15:25,6517.570,2775.450,1392.920,1946.570,296.450,43.030
15:30,6503.900,2756.100,1401.600,1945.790,296.520,43.430
15:35,6531.380,2795.380,1401.000,1934.210,297.270,43.340
15:40,6503.430,2802.590,1379.900,1922.850,297.830,43.400
15:45,6519.580,2783.730,1392.530,1940.310,297.410,43.370
15:50,6482.330,2768.020,1380.870,1925.100,295.990,43.150
15:55,6468.500,2771.630,1387.160,1910.390,296.340,43.400
16:00,6471.160,2770.270,1381.420,1912.010,295.780,43.230
16:05,6460.370,2724.160,1391.750,1904.410,295.140,43.030
16:10,6445.770,2753.060,1382.200,1911.130,294.880,43.100
16:15,6415.010,2727.310,1367.310,1919.210,294.790,43.010
16:20,6367.090,2733.900,1348.110,1891.510,293.980,42.850
16:25,6319.190,2698.210,1350.030,1878.400,292.690,42.530
16:30,6340.580,2708.210,1363.920,1882.980,292.420,42.160
16:35,6337.780,2702.210,1352.570,1876.140,291.810,42.040
16:40,6278.130,2672.850,1346.750,1862.500,291.850,41.900
