TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,2206.450,1017.020,363.770,644.680,136.080,24.250
00:35,2175.790,1004.700,353.900,636.050,136.460,24.150
00:40,2152.530,986.870,346.610,638.550,135.950,24.010
00:45,2134.210,977.960,339.180,637.590,135.320,23.870
00:50,2107.270,964.660,338.520,626.890,133.420,23.750
00:55,2086.600,961.880,329.320,617.230,134.500,23.690
01:00,2056.950,946.960,324.470,607.890,134.450,23.610
01:05,2041.210,943.670,319.260,601.370,133.730,23.630
01:10,2021.800,935.610,314.080,596.560,132.840,23.360
01:15,1902.240,894.440,277.890,561.300,130.450,21.860
01:20,1907.470,974.900,240.670,523.170,130.080,20.960
01:25,1921.610,979.030,245.530,527.920,129.870,20.960
01:30,1928.500,877.310,299.320,579.980,129.810,22.270
01:35,1941.640,910.650,304.070,571.960,115.370,21.120
01:40,1927.440,901.170,297.680,573.310,116.450,20.740
01:45,1929.010,903.840,297.960,571.680,116.460,20.580
01:50,1910.770,891.270,293.040,571.700,116.210,20.540
01:55,1904.090,893.340,289.700,565.590,115.690,20.340
02:00,1899.330,891.960,286.240,565.390,117.860,20.450
02:05,1893.640,887.920,284.370,565.190,117.080,20.580
02:10,1873.540,879.540,278.850,559.100,117.810,20.410
02:15,1870.680,878.460,280.150,556.930,117.070,20.410
02:20,1868.250,877.060,279.130,557.170,116.700,20.400
02:25,1869.330,874.560,276.740,562.910,116.710,20.380
02:30,1865.090,870.550,273.320,565.870,115.990,20.280
02:35,1862.190,874.390,275.540,557.680,116.490,20.440
02:40,1847.470,866.550,271.700,555.760,116.700,20.360
02:45,1845.560,866.030,270.970,554.480,116.080,20.340
02:50,1847.510,865.650,272.140,555.970,115.790,20.340
02:55,1837.460,865.220,269.890,548.920,115.820,20.270
03:00,1831.510,864.300,269.950,547.080,116.310,20.320
03:05,1835.650,864.750,271.090,545.750,116.260,20.320
03:10,1837.040,865.100,270.040,548.250,116.080,20.420
03:15,1820.240,859.940,265.430,540.840,116.360,20.370
03:20,1830.690,863.840,267.180,545.950,115.920,20.470
03:25,1826.460,865.600,266.090,540.980,116.090,20.470
03:30,1825.560,864.700,266.900,540.440,115.750,20.460
03:35,1824.910,867.530,265.810,537.250,115.950,20.680
03:40,1827.680,868.390,264.640,541.100,115.510,20.650
03:45,1833.400,869.300,266.510,543.390,115.900,20.830
03:50,1828.160,867.060,266.780,540.360,115.820,20.760
03:55,1839.660,878.050,265.460,542.780,114.910,20.970
04:00,1852.210,881.480,269.660,546.060,116.380,21.110
04:05,1857.430,887.420,269.140,545.750,116.330,21.150
04:10,1863.490,892.380,268.570,546.910,116.830,21.110
04:15,1875.000,897.590,268.800,551.750,117.690,21.370
04:20,1882.210,900.500,270.280,555.330,116.780,21.450
04:25,1892.290,904.510,272.030,559.200,117.060,21.510
04:30,1911.450,913.520,277.700,563.130,117.280,21.650
04:35,1924.710,920.370,279.010,566.880,118.200,21.990
04:40,1942.900,927.700,282.610,574.120,117.710,22.330
04:45,1960.980,932.980,289.940,580.130,117.850,22.360
04:50,1975.810,940.040,292.880,584.100,117.340,22.600
04:55,2006.330,946.850,301.010,598.030,117.730,22.830
05:00,2034.890,958.290,308.950,605.880,119.110,23.280
05:05,2089.270,989.890,315.540,620.320,119.780,23.760
05:10,2129.090,1008.470,326.930,630.380,119.920,24.170
05:15,2165.600,1019.820,343.870,639.340,118.670,24.660
05:20,2204.430,1038.000,348.260,652.120,119.740,25.340
05:25,2241.030,1049.640,355.340,667.540,121.270,25.940
05:30,2292.310,1066.840,366.240,688.680,122.080,26.680
05:35,2367.040,1098.310,385.010,710.550,123.140,27.570
05:40,2419.890,1125.720,395.180,726.770,123.580,28.160
05:45,2489.180,1151.340,415.420,747.310,123.280,28.870
05:50,2547.620,1177.370,429.470,761.870,124.970,29.690
05:55,2598.010,1202.780,437.430,776.690,125.970,30.460
06:00,2672.310,1229.500,457.940,802.050,124.990,31.030
06:05,2797.440,1272.010,497.570,842.260,125.080,32.800
06:10,2865.930,1297.110,518.070,861.650,128.390,33.320
06:15,2975.530,1343.000,536.380,904.600,129.300,34.050
06:20,3071.590,1375.340,570.360,929.540,131.260,35.170
06:25,3200.680,1427.170,612.280,962.520,131.460,35.800
06:30,3306.740,1484.880,628.150,991.390,133.660,36.690
06:35,3384.680,1503.320,654.410,1021.590,135.610,37.600
06:40,3467.850,1536.130,673.210,1050.490,136.430,37.910
