TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,1892.120,773.100,340.030,628.640,116.480,15.750
00:35,1867.940,755.410,337.330,624.950,116.320,15.710
00:40,1854.040,748.790,335.340,618.900,116.150,15.650
00:45,1849.620,741.450,333.270,625.110,115.630,15.510
00:50,1828.890,735.560,324.480,618.350,117.760,15.480
00:55,1817.090,731.770,323.440,611.980,116.950,15.490
01:00,1800.170,728.390,322.620,600.100,116.590,15.420
01:05,1799.840,726.450,321.640,602.270,116.870,15.340
01:10,1791.750,724.270,319.760,598.440,116.420,15.270
01:15,1776.570,718.360,316.460,593.710,115.870,15.280
01:20,1771.220,715.400,312.020,601.590,115.210,15.220
01:25,1760.360,712.720,310.320,589.680,115.600,15.260
01:30,1755.340,709.550,308.290,589.800,115.720,15.310
01:35,1741.950,703.930,305.650,584.830,115.860,15.380
01:40,1730.040,699.730,301.890,580.990,115.880,15.290
01:45,1731.860,694.400,304.170,586.090,115.290,15.300
01:50,1726.760,695.190,304.080,581.390,114.940,15.230
01:55,1714.490,690.310,298.270,579.530,114.890,15.230
02:00,1715.000,692.950,296.950,577.250,116.370,15.240
02:05,1703.910,685.950,297.510,573.460,115.600,15.220
02:10,1697.860,688.370,296.250,567.080,114.990,15.270
02:15,1701.700,684.270,295.560,576.570,115.310,13.840
02:20,1687.490,679.960,291.470,570.460,115.560,13.900
02:25,1687.980,679.150,293.030,571.850,114.210,13.700
02:30,1679.980,677.390,290.150,568.470,114.130,13.850
02:35,1672.390,674.400,289.490,564.350,114.560,13.550
02:40,1666.450,668.410,286.990,566.020,114.320,14.330
02:45,1655.830,665.210,285.270,561.210,113.990,14.360
02:50,1659.900,664.770,287.130,560.310,115.380,15.210
02:55,1646.900,661.030,285.340,560.090,114.740,15.130
03:00,1652.680,666.050,284.730,557.600,113.660,15.220
03:05,1662.940,672.410,287.560,558.220,113.880,15.200
03:10,1655.000,669.860,283.960,555.630,114.610,15.320
03:15,1656.250,668.110,285.040,557.560,114.790,15.290
03:20,1656.120,671.460,284.590,554.380,113.460,15.300
03:25,1647.850,667.950,282.030,551.850,115.370,15.190
03:30,1645.290,665.460,283.500,555.270,114.280,15.290
03:35,1644.400,664.980,280.890,552.700,115.150,15.260
03:40,1669.580,677.020,285.280,565.400,114.770,15.310
03:45,1673.100,679.490,286.820,559.480,115.820,15.450
03:50,1661.890,678.580,283.370,555.190,113.370,15.450
03:55,1668.550,678.270,283.490,561.800,113.750,15.470
04:00,1682.170,682.070,288.750,567.020,114.010,15.710
04:05,1690.830,695.820,285.680,564.010,113.620,15.840
04:10,1686.120,698.620,284.230,556.510,114.320,15.930
04:15,1716.290,708.810,289.910,570.450,114.770,15.940
04:20,1720.280,710.700,288.440,573.460,115.280,16.190
04:25,1733.780,718.870,291.010,575.650,115.610,16.230
04:30,1748.550,726.790,292.820,580.870,115.130,16.410
04:35,1756.830,730.930,293.490,586.410,113.930,16.760
04:40,1790.130,749.420,303.300,594.190,108.890,16.950
04:45,1798.260,752.550,306.820,596.020,109.430,17.170
04:50,1834.920,771.110,315.340,604.580,109.030,17.810
04:55,1854.130,779.970,318.430,609.930,109.290,18.330
05:00,1886.430,792.810,319.810,615.170,118.500,18.890
05:05,1965.450,828.550,340.760,639.050,118.860,20.030
05:10,1999.900,844.530,346.710,650.080,119.100,20.650
05:15,2041.200,874.140,351.480,654.830,119.600,21.330
05:20,2112.120,899.750,369.680,680.050,120.450,22.290
05:25,2151.760,918.490,379.960,687.470,120.820,23.070
05:30,2166.850,928.060,381.160,691.430,121.360,23.550
05:35,2280.390,978.370,407.870,724.040,122.750,24.880
05:40,2314.440,1000.360,406.890,737.780,123.200,25.720
05:45,2372.210,1025.200,421.820,751.710,123.800,26.500
05:50,2437.070,1055.020,437.080,771.510,123.900,27.240
05:55,2514.800,1085.020,453.320,800.000,124.790,27.930
06:00,2592.380,1120.290,474.640,818.830,126.230,29.130
06:05,2719.150,1184.670,494.050,857.890,126.480,30.180
06:10,2821.460,1235.300,529.570,874.540,127.480,31.020
06:15,2900.520,1256.830,549.800,906.380,128.600,31.710
06:20,3022.620,1302.700,585.290,941.380,131.080,32.360
06:25,3105.020,1364.210,594.540,962.490,131.060,33.050
06:30,3128.260,1372.360,589.460,968.730,132.360,33.370
06:35,3222.220,1404.560,621.300,1000.720,133.360,33.970
06:40,3283.750,1437.210,630.540,1017.710,133.670,34.330
06:45,3318.440,1453.020,631.460,1033.840,134.090,34.440
06:50,3370.930,1465.840,656.240,1045.100,135.100,35.140
06:55,3435.980,1483.320,683.250,1064.400,135.860,35.590
07:00,3459.400,1506.700,687.710,1059.620,137.230,35.470
07:05,3543.380,1536.550,714.790,1086.600,137.760,35.620
07:10,3576.160,1542.670,733.100,1092.910,137.860,35.620
07:15,3598.290,1546.760,737.530,1108.600,138.720,35.220
07:20,3645.180,1562.310,751.200,1122.310,139.380,35.660
07:25,3645.670,1564.330,754.370,1118.580,139.900,35.380
07:30,3636.430,1540.870,762.440,1124.170,140.510,35.820
07:35,3636.610,1577.190,739.360,1109.130,141.240,35.160
07:40,3639.570,1549.800,756.380,1122.730,142.280,35.210
07:45,3681.660,1555.950,780.530,1134.720,142.580,35.310
07:50,3646.640,1566.220,742.400,1119.740,150.730,35.050
07:55,3680.440,1551.360,760.690,1149.060,152.020,35.050
08:00,3667.080,1572.490,725.670,1132.860,154.390,34.760
08:05,3682.440,1569.420,749.240,1139.470,155.560,34.580
08:10,3671.260,1554.860,756.380,1134.870,156.930,34.200
08:15,3717.890,1587.290,754.360,1154.300,156.250,33.630
08:20,3729.620,1594.800,748.210,1160.960,157.380,33.120
08:25,3715.490,1589.800,752.770,1140.520,158.400,32.970
08:30,3751.670,1602.780,765.470,1159.100,159.220,32.910
08:35,3710.060,1606.540,726.660,1148.960,160.080,32.140
08:40,3730.300,1610.380,751.080,1146.800,160.370,31.670
08:45,3717.800,1572.080,755.870,1157.130,160.870,31.600
08:50,3729.600,1609.970,723.290,1167.110,161.490,31.590
08:55,3706.160,1584.940,756.930,1136.860,162.850,31.250
09:00,3719.130,1595.980,747.850,1144.800,163.540,30.890
09:05,3692.390,1559.640,763.250,1146.220,162.160,30.450
09:10,3687.640,1552.340,716.160,1175.170,163.820,30.080
09:15,3778.310,1618.280,746.090,1177.650,164.700,29.940
09:20,3804.450,1606.430,772.580,1202.480,164.960,29.660
09:25,3824.850,1616.200,745.890,1227.810,165.120,30.080
09:30,3819.220,1599.400,755.070,1232.270,164.940,29.860
09:35,3879.010,1601.940,788.820,1250.400,164.800,29.730
09:40,3898.240,1614.340,787.810,1266.010,165.070,29.700
09:45,3921.870,1623.840,794.120,1268.960,164.600,29.590
09:50,3938.230,1628.270,785.390,1293.460,165.770,29.350
09:55,3965.510,1649.890,791.630,1291.630,166.060,29.430
10:00,3937.400,1613.420,795.510,1289.370,173.840,29.420
10:05,3931.720,1606.140,787.710,1298.080,173.360,29.020
10:10,3915.480,1622.820,778.010,1275.080,172.960,28.560
10:15,3907.050,1565.710,799.600,1299.260,173.630,28.480
10:20,3916.230,1586.420,795.780,1296.750,172.950,28.220
10:25,3924.860,1610.390,781.900,1294.790,173.170,28.230
10:30,3911.280,1612.650,773.380,1288.670,173.980,28.280
10:35,3892.900,1559.800,795.900,1292.300,173.730,28.090
10:40,3889.440,1583.410,781.020,1286.010,173.010,26.580
10:45,3954.860,1604.240,821.780,1297.740,173.440,26.620
10:50,3874.060,1579.150,768.430,1289.400,173.570,26.890
10:55,3864.300,1558.180,785.470,1286.290,172.480,26.590
11:00,3888.540,1562.710,796.290,1293.610,173.030,26.440
11:05,3872.180,1565.790,776.420,1296.320,172.990,26.090
11:10,3830.770,1541.590,773.010,1282.550,171.620,25.580
11:15,3832.970,1536.630,778.460,1282.100,170.370,25.790
11:20,3824.160,1531.530,780.050,1281.610,170.360,25.510
11:25,3845.210,1550.030,784.500,1284.380,170.200,25.380
11:30,3796.480,1509.770,782.480,1272.300,170.110,25.400
11:35,3782.820,1517.600,767.520,1267.870,170.390,25.040
11:40,3733.780,1487.410,754.660,1260.910,169.180,24.540
11:45,3726.230,1452.760,776.200,1268.350,169.030,24.520
11:50,3708.280,1485.680,766.590,1236.770,168.330,23.920
11:55,3696.000,1472.240,755.410,1234.290,169.610,23.890
12:00,3634.250,1424.130,758.240,1226.440,170.840,23.930
12:05,3605.120,1428.280,743.300,1205.220,169.810,23.650
12:10,3625.780,1426.970,757.160,1214.890,169.010,23.600
12:15,3595.730,1412.220,755.640,1196.400,169.790,23.350
12:20,3622.960,1423.160,747.750,1211.650,169.740,23.150
12:25,3554.240,1402.330,735.080,1191.510,170.040,23.310
12:30,3556.980,1393.190,731.620,1208.610,169.830,23.230
12:35,3565.920,1399.150,737.490,1206.720,170.950,22.940
12:40,3516.300,1391.990,714.180,1183.410,170.550,22.560
12:45,3487.090,1364.600,724.410,1171.270,170.150,22.650
12:50,3505.000,1362.430,735.980,1180.730,171.080,22.540
12:55,3451.830,1345.660,716.050,1164.060,170.190,22.470
13:00,3354.960,1331.420,695.790,1101.570,171.800,22.500
13:05,3298.380,1308.120,709.560,1060.580,170.480,22.140
13:10,3257.940,1316.980,684.400,1032.270,170.230,22.080
13:15,3220.830,1298.090,684.220,1014.610,171.240,22.010
13:20,3224.470,1281.600,688.790,1014.890,170.850,21.920
13:25,3185.110,1298.740,664.930,1004.840,170.340,21.530
13:30,3152.200,1259.370,661.170,1010.270,169.460,21.520
13:35,3202.460,1266.470,679.920,1035.950,168.790,21.490
13:40,3223.150,1289.480,667.780,1045.940,168.110,21.130
13:45,3184.730,1268.190,644.530,1055.350,167.730,20.960
13:50,3208.200,1262.190,673.170,1055.380,167.150,20.670
13:55,3220.920,1280.050,657.880,1061.790,166.140,20.580
14:00,3198.820,1256.730,661.060,1064.140,166.160,20.490
14:05,3222.860,1268.550,661.370,1075.530,166.430,20.420
14:10,3213.120,1273.220,660.650,1066.990,166.480,20.310
14:15,3218.830,1271.120,658.760,1071.840,167.290,20.340
14:20,3203.260,1242.890,664.630,1075.750,166.650,19.970
14:25,3173.530,1228.830,654.030,1069.130,166.870,19.940
14:30,3181.550,1244.720,648.430,1070.700,166.910,19.820
14:35,3208.890,1261.180,643.330,1088.520,165.610,19.820
14:40,3200.310,1239.630,658.630,1084.800,165.940,19.580
14:45,3177.280,1221.740,644.160,1095.810,166.090,19.520
14:50,3175.540,1249.630,627.060,1085.130,165.020,19.350
14:55,3192.810,1235.560,656.690,1084.870,165.550,19.410
15:00,3164.150,1235.810,632.970,1078.760,165.700,19.390
15:05,3162.500,1226.650,638.280,1080.550,164.770,19.230
15:10,3163.480,1225.300,652.770,1073.940,164.670,19.080
15:15,3131.370,1215.320,639.960,1063.260,164.420,19.050
15:20,3148.080,1214.350,631.030,1086.580,164.340,19.130
15:25,3107.700,1194.830,627.760,1069.960,165.560,19.510
15:30,3123.010,1216.980,633.100,1060.540,164.850,19.290
15:35,3109.850,1213.430,627.900,1054.010,165.440,19.330
15:40,3117.980,1214.050,625.250,1061.940,165.200,19.400
15:45,3142.410,1235.010,618.910,1068.150,165.270,19.420
15:50,3082.130,1180.430,630.020,1061.330,164.610,19.490
15:55,3080.390,1207.920,603.600,1060.100,162.980,19.720
16:00,3128.820,1224.310,633.920,1058.700,163.570,20.240
16:05,3081.120,1196.940,616.060,1058.660,163.940,20.330
16:10,3111.050,1205.610,641.190,1043.880,162.900,20.340
16:15,3128.610,1229.270,622.550,1064.310,163.110,20.150
16:20,3108.590,1198.980,639.220,1052.490,162.590,20.330
16:25,3117.430,1238.770,624.270,1043.740,161.780,20.440
16:30,3129.720,1234.280,629.620,1051.590,162.910,20.600
16:35,3135.190,1223.990,627.360,1070.080,162.440,20.560
16:40,3136.670,1228.120,644.210,1049.300,161.870,20.970
16:45,3106.450,1207.980,630.630,1058.070,161.620,21.130
16:50,3159.480,1249.580,634.510,1060.610,163.210,21.540
16:55,3185.330,1260.090,651.560,1057.010,162.860,21.790
17:00,3193.640,1255.040,646.170,1072.690,162.290,22.130
17:05,3219.750,1263.300,642.280,1098.370,164.050,22.970
17:10,3260.690,1307.810,650.900,1086.200,163.940,23.160
17:15,3274.150,1306.550,666.510,1083.450,164.160,23.500
17:20,3277.430,1305.790,667.550,1084.970,163.370,23.970
17:25,3296.660,1311.480,685.730,1080.920,164.070,24.180
17:30,3348.190,1329.000,690.280,1103.530,165.960,24.900
17:35,3433.770,1363.770,725.910,1115.160,166.750,25.420
17:40,3448.740,1393.150,712.620,1114.590,167.080,25.930
17:45,3460.620,1387.350,718.290,1127.820,168.480,26.540
17:50,3501.360,1419.050,724.130,1130.350,167.850,26.900
17:55,3520.080,1422.360,725.370,1143.960,168.730,27.410
18:00,3513.730,1419.030,753.900,1114.010,164.210,27.690
18:05,3511.980,1406.960,733.380,1144.920,168.880,27.870
18:10,3503.180,1445.800,694.150,1121.520,170.450,28.200
18:15,3505.920,1418.060,731.550,1122.140,171.930,27.970
18:20,3514.140,1406.750,731.390,1140.460,171.890,28.260
18:25,3498.780,1386.860,719.950,1141.000,167.180,28.200
18:30,3463.760,1394.600,702.380,1137.670,167.800,28.230
18:35,3469.600,1416.510,690.720,1139.060,168.020,28.470
18:40,3463.930,1386.410,731.030,1132.900,163.130,28.560
18:45,3496.430,1428.330,704.310,1131.100,169.060,28.750
18:50,3464.550,1395.420,708.410,1129.890,166.640,28.420
18:55,3464.750,1416.630,691.270,1131.210,166.510,28.310
19:00,3415.340,1378.520,693.780,1114.680,166.260,28.360
19:05,3345.730,1358.710,677.980,1095.840,165.090,28.290
19:10,3368.380,1368.770,679.260,1099.110,166.020,28.370
19:15,3401.050,1387.650,689.710,1097.550,164.830,28.070
19:20,3323.570,1347.930,682.200,1068.960,163.690,27.790
19:25,3341.010,1388.260,660.670,1069.840,163.860,27.950
19:30,3316.430,1355.910,672.690,1065.370,163.070,27.850
19:35,3275.170,1312.510,679.200,1062.190,162.760,27.700
19:40,3256.430,1339.750,651.440,1055.310,159.530,27.680
19:45,3258.320,1352.990,641.760,1043.460,158.630,27.790
19:50,3234.750,1324.980,649.280,1038.850,166.060,27.730
19:55,3197.660,1331.440,625.110,1017.810,166.550,27.630
20:00,3140.480,1300.230,611.870,1005.780,164.090,27.320
20:05,3091.620,1311.760,593.540,976.650,158.820,27.440
20:10,3145.220,1298.410,617.060,1007.090,164.470,27.370
20:15,3110.220,1305.810,602.130,986.060,159.080,27.330
20:20,3064.930,1276.790,613.340,965.100,155.710,27.130
20:25,3064.400,1280.090,612.230,976.800,149.830,26.820
20:30,3003.850,1262.380,598.920,938.350,149.670,26.770
20:35,3010.540,1276.000,586.520,945.430,149.420,26.860
20:40,2983.190,1249.070,612.100,918.720,148.430,26.570
20:45,2951.520,1265.160,581.380,904.410,148.490,26.670
20:50,2909.720,1271.360,561.580,879.010,147.120,26.360
20:55,2892.170,1241.020,585.260,870.130,145.440,26.240
21:00,2875.720,1234.980,594.140,849.510,145.390,26.290
21:05,2817.010,1232.270,553.540,833.730,144.810,26.050
21:10,2809.850,1222.490,559.910,830.780,144.460,26.180
21:15,2782.870,1215.390,543.590,826.170,143.470,26.070
21:20,2780.170,1204.540,545.860,830.210,143.010,25.650
21:25,2737.130,1175.240,540.460,827.970,143.220,25.480
21:30,2754.090,1188.730,550.070,827.290,142.320,25.300
21:35,2686.580,1149.760,531.910,812.510,139.050,24.860
21:40,2686.940,1158.050,526.250,813.870,138.250,24.570
21:45,2675.690,1142.930,525.700,814.780,143.200,24.400
21:50,2636.450,1134.400,521.450,793.830,140.250,24.110
21:55,2613.060,1109.640,518.500,798.910,137.940,23.720
22:00,2611.020,1124.560,503.310,796.540,136.740,23.570
22:05,2572.520,1108.900,489.870,792.280,135.900,22.930
