TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,5903.990,2558.070,1331.270,1718.890,206.750,31.380
00:35,5880.620,2548.450,1329.240,1710.190,206.050,31.330
00:40,5844.160,2527.270,1321.860,1703.860,204.750,31.360
00:45,5827.130,2511.060,1323.880,1700.340,203.920,31.210
00:50,5770.770,2483.260,1310.100,1689.750,202.000,31.120
00:55,5720.460,2450.880,1304.350,1678.500,201.550,31.000
01:00,5695.930,2443.320,1297.660,1669.230,200.680,31.050
01:05,5665.800,2434.810,1288.760,1656.430,200.920,31.050
01:10,5635.020,2421.610,1282.260,1646.870,199.510,30.900
01:15,5606.490,2408.860,1272.570,1641.910,199.080,30.920
01:20,5582.090,2395.580,1270.450,1634.920,197.210,30.890
01:25,5567.040,2395.400,1268.140,1623.170,196.520,30.890
01:30,5538.640,2379.100,1260.210,1619.950,195.940,30.790
01:35,5514.210,2366.340,1256.610,1613.000,195.070,30.810
01:40,5496.750,2354.560,1253.680,1610.140,195.340,30.660
01:45,5462.350,2342.180,1244.470,1599.440,193.680,30.620
01:50,5448.050,2342.430,1238.880,1589.950,194.470,30.730
01:55,5425.740,2334.090,1230.540,1584.980,193.770,30.750
02:00,5391.030,2317.620,1222.510,1578.700,191.170,30.650
02:05,5376.470,2310.310,1218.260,1573.580,191.640,30.660
02:10,5352.210,2305.090,1212.030,1562.640,190.750,30.830
02:15,5332.950,2294.780,1209.010,1557.220,190.660,30.750
02:20,5324.920,2299.100,1202.650,1551.870,189.990,30.730
02:25,5264.070,2281.280,1197.550,1514.970,189.510,30.720
02:30,5244.140,2266.440,1180.930,1526.850,189.080,30.740
02:35,5210.380,2245.740,1174.790,1521.540,188.660,30.550
02:40,5192.340,2240.140,1168.700,1515.710,187.960,30.510
02:45,5174.670,2229.850,1164.860,1513.970,186.160,30.610
02:50,5151.510,2221.940,1157.190,1506.370,186.490,30.540
02:55,5123.440,2212.080,1152.340,1494.020,185.810,30.480
03:00,5112.400,2205.450,1149.870,1492.500,185.560,30.470
03:05,5088.510,2197.970,1143.180,1482.860,185.650,30.490
03:10,5066.240,2192.430,1135.390,1475.070,184.770,30.460
03:15,5048.970,2182.190,1130.320,1473.720,184.360,30.440
03:20,5030.040,2179.510,1125.280,1463.920,183.260,30.420
03:25,5009.530,2168.670,1121.570,1459.770,181.600,30.340
03:30,4991.330,2161.630,1116.410,1454.940,181.280,30.250
03:35,4970.200,2151.640,1108.560,1452.360,180.360,30.280
03:40,4939.380,2140.870,1102.830,1439.340,179.190,30.200
03:45,4930.850,2134.180,1101.200,1439.250,178.880,30.370
03:50,4921.880,2131.050,1100.310,1434.640,178.830,30.290
03:55,4902.130,2130.000,1090.100,1426.920,178.250,30.270
04:00,4872.740,2109.640,1088.290,1421.330,176.960,30.330
04:05,4842.830,2098.980,1076.030,1414.180,177.580,30.290
04:10,4838.160,2096.120,1074.930,1412.570,178.170,30.330
04:15,4845.320,2103.680,1073.970,1413.060,178.300,30.300
04:20,4823.400,2099.600,1064.380,1405.300,177.740,30.200
04:25,4799.680,2077.230,1062.950,1406.910,177.740,30.250
04:30,4785.750,2076.880,1056.480,1399.520,177.070,30.280
04:35,4755.590,2063.810,1051.670,1387.910,177.060,30.280
04:40,4759.080,2067.650,1050.690,1387.710,177.420,30.300
04:45,4730.350,2052.820,1045.190,1379.580,177.460,30.340
04:50,4714.270,2046.370,1039.690,1374.710,177.850,30.280
04:55,4703.980,2042.400,1038.240,1369.960,178.050,30.630
05:00,4706.180,2054.440,1034.130,1364.410,177.770,30.580
05:05,4685.550,2036.280,1032.360,1363.780,177.510,30.760
05:10,4656.350,2017.550,1029.310,1355.230,178.060,30.920
05:15,4656.380,2022.670,1029.500,1353.060,177.560,30.870
05:20,4650.750,2013.650,1027.330,1355.010,178.530,31.060
05:25,4638.090,2015.350,1024.240,1345.850,178.220,31.200
05:30,4632.620,2009.410,1023.960,1346.020,178.020,31.300
05:35,4602.510,1988.900,1018.870,1342.560,177.090,31.390
05:40,4570.240,1989.610,1003.490,1327.590,176.970,31.480
05:45,4569.800,1986.710,1005.490,1323.960,177.360,31.610
05:50,4543.350,1962.600,1000.660,1321.340,183.230,31.710
05:55,4522.260,1949.280,998.200,1316.940,183.210,31.650
06:00,4504.890,1945.010,995.300,1307.030,183.400,31.640
06:05,4528.660,1961.100,995.410,1313.190,184.180,31.760
06:10,4503.500,1927.260,1008.720,1307.780,185.120,31.710
06:15,4534.900,1944.910,1022.460,1308.800,185.840,31.880
