TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:30,6195.200,2723.720,1365.200,1822.130,191.750,33.550
00:35,6176.160,2707.520,1364.780,1817.540,192.660,33.430
00:40,6136.510,2691.710,1354.010,1808.120,190.630,33.480
00:45,6115.790,2683.520,1347.260,1803.260,190.200,33.510
00:50,6092.520,2666.670,1341.270,1803.980,189.780,33.420
00:55,6037.780,2646.920,1326.740,1784.940,188.470,33.360
01:00,6014.440,2639.220,1319.030,1776.970,188.770,33.320
01:05,5981.060,2627.580,1315.630,1760.270,186.270,33.310
01:10,5945.920,2607.830,1307.500,1754.030,186.760,33.150
01:15,5913.300,2589.760,1302.890,1745.430,185.790,33.070
01:20,5879.590,2576.270,1293.090,1739.630,184.710,33.120
01:25,5832.850,2560.860,1275.040,1723.410,184.750,32.860
01:30,5804.780,2540.340,1272.560,1722.080,181.780,32.860
01:35,5761.570,2507.280,1271.770,1713.850,181.500,32.570
01:40,5711.960,2482.700,1259.600,1701.750,181.840,32.370
01:45,5676.770,2465.330,1252.150,1693.700,181.190,32.440
01:50,5657.130,2457.010,1246.820,1686.140,181.200,32.310
01:55,5626.260,2444.790,1240.080,1674.370,180.340,32.280
02:00,5606.610,2436.100,1238.190,1667.670,180.330,32.330
02:05,5555.590,2416.750,1222.560,1653.890,177.490,32.180
02:10,5538.420,2402.730,1221.630,1654.070,176.550,31.900
02:15,5513.760,2396.930,1215.010,1640.990,176.520,32.000
02:20,5481.970,2379.650,1205.710,1635.380,177.110,32.060
02:25,5468.900,2370.670,1203.220,1633.920,178.850,31.850
02:30,5454.490,2362.670,1203.410,1628.740,175.800,31.850
02:35,5415.640,2343.590,1189.630,1623.990,175.010,31.850
02:40,5391.360,2338.740,1179.140,1609.050,181.280,31.840
02:45,5362.230,2328.510,1174.570,1601.750,173.790,31.710
02:50,5329.270,2313.730,1170.910,1590.060,172.870,31.560
02:55,5307.790,2300.560,1164.580,1587.430,174.240,31.580
03:00,5288.320,2291.380,1162.620,1580.230,172.560,31.380
03:05,5250.250,2278.770,1148.530,1567.760,173.980,31.390
03:10,5232.220,2275.940,1144.330,1561.910,169.270,31.430
03:15,5221.980,2272.130,1140.200,1555.060,171.170,31.540
03:20,5183.540,2255.470,1119.300,1550.860,179.160,31.330
03:25,5162.730,2245.060,1117.690,1534.290,185.520,31.230
03:30,5146.820,2226.730,1119.270,1536.100,184.460,31.360
03:35,5127.690,2226.190,1112.100,1525.000,184.410,31.220
03:40,5099.900,2212.820,1110.830,1514.480,182.080,31.150
03:45,5093.850,2206.830,1109.380,1515.810,182.420,31.070
03:50,5067.090,2198.670,1101.540,1509.900,179.020,31.070
03:55,5038.340,2187.590,1091.340,1498.810,181.730,30.950
04:00,5028.890,2185.120,1088.930,1494.160,181.840,31.020
04:05,5002.620,2169.470,1082.300,1492.430,180.160,30.820
04:10,4977.830,2164.510,1079.650,1474.620,180.850,30.810
04:15,4952.380,2158.440,1066.790,1469.430,180.450,30.760
04:20,4946.110,2155.090,1065.150,1468.500,179.610,30.740
04:25,4919.330,2145.450,1059.350,1457.580,178.800,30.670
04:30,4930.200,2145.870,1063.210,1464.710,179.000,30.720
04:35,4887.040,2132.440,1052.750,1446.930,177.900,30.680
04:40,4886.060,2124.750,1053.120,1452.840,178.270,30.600
04:45,4868.180,2118.350,1053.890,1446.670,178.570,30.590
04:50,4819.970,2089.840,1042.010,1433.760,178.200,30.380
04:55,4803.660,2084.390,1038.890,1426.330,177.890,30.330
05:00,4810.860,2090.020,1039.250,1428.240,176.990,30.710
05:05,4776.640,2073.960,1029.940,1417.580,178.770,30.860
05:10,4757.840,2061.290,1031.030,1411.350,177.990,30.840
05:15,4741.650,2061.250,1021.620,1404.460,178.060,30.840
05:20,4740.600,2057.900,1022.810,1406.470,178.240,30.840
